,query,gold_answer,model_answer
54,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast, fresh & hot! Staff was very nice! Great job! ï¿½ï¿½ï¿""",5,
55,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent fast food place.. excellent in and out food chain.""",5,5
56,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""If they got my order correct I'd be shocked.""",3,0
57,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They suck got 4 bacon doulbles and didn't get any bacon on them not the first time either""",1,1
58,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Foods terrible slowest McDonald's I've ever been to wouldn't recommend to my worst enemy ï¿½ï¿½ï¿½ï¿½""",1,1
59,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No complaints. Food was fresh.""",5,Great food.
60,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The one complaint is the put food in a bag that is too small to close, food gets cold quickly.""",3,1
61,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The breakfast sandwich was burnt and also hard as a rock. Broke my tooth..ï¿½ï¿½ï¿½ï¿½ï¿½ï""",1,1
62,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean and inexpensive. If faster would have been 5 stars.""",4,Five stars
63,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of receipt paper, muffin on my english muffin was as hard as a hockey puck.""",1,1
64,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ok but sometimes food not the best""",4,0
65,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always get my order wrong and I ordered. Bacon and it wasn't even cooked""",1,1
66,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick service and the staff is very friendlyï¿½""",5,5
67,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was fast and the staff was great""",4,Great service
68,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good service...crappy food fries were old same as nuggets""",1,good
69,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Disrespectful staff""",1,iii
70,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Everything was fresh, nothing better than fresh ï¿½ï¿½ï¿½""",5,0
71,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very polite servers.  Food neatly packaged.""",5,Five stars
72,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My bagel sandwich was stale. Bottom could not even eat. Very disappointed for the price.""",1,1
73,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They threw me and my friends out that were doing business and not buying anything""",2,2
74,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lady was very helpful and polite, food was ok""",3,5
75,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was ok. Waited too long to get my food""",2,1
76,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""second time 4/11/19 bethlehem
Now 4/12/19 broadheadville
Was given wrong order.""",1,0
77,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Made me wait in the annoying end of the sidewalk spot only to give me cold food and a watered down iced coffee""",3,1
78,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The always have a smile on there face and are very helpful and polite.""",5,5
79,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Inconsistent inconsistent that's the truth. Also they don't clean the edges of the booths. Gross""",2,2
80,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service is hit or miss.  Give you fries that are half full.""",2,0
81,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Associate was very nice and helpful""",5,Associate
82,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow  came home and order was missing 2 sandwiches""",1,1
83,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great service. Very clean""",5,Great service
84,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Improved service. Clean. Very courteous crew. Improvement""",4,Five
85,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Gift card didn't work AGAIN. No help from clerk  Rude.""",1,1
86,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good food but really long wait""",3,good
87,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast is the best meal of the day. Pancakes are good.""",3,5
88,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer friendly buns are always fresh.""",4,Great service
89,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Who forgets to put meat on a sandwich? Brodheadsville MC Donalds that's who. I mean really?""",1,0
90,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hash browns are always cold and under-cooked.""",2,0
91,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Ordered a large fry and they were burnt had to go back and they were still overdone""",2,3
92,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Out of ketchup had to get packets of them. Cashier seems a little stressed.""",4,3
93,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast drive thru. Hot fresh fries.""",4,0
94,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Even after expressing items that were missing they still got it wrong""",2,3
95,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""30 minutes in drive thru.... Ridiculous""",2,0
96,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its McDonald's.  Everything was fine.""",5,5
97,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Breakfast was very good hit the spot""",5,5
98,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service ever. Slow and always forget items.""",1,Worst service ever. Worst service ever. Slow and never forget items.
99,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great workers and great people there""",5,Great people
100,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people . great job thank you""",5,0
101,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I always order special food, they usually get it right at this location.""",4,5
102,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the food and their fast service""",5,iii
103,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""You order, you get what you expect most the time, it's McDonald's ehhh.""",5,5
104,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""There is no wait you get your food right away and there food is awesome""",5,5
105,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's, always great everywhere.""",5,5
106,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and they made my order wrong :(""",3,1
107,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service wasn't the best and my food was cold""",1,1
108,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The cashier was friendly and pretty fast.""",4,5
109,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Coffee was made the way I asked. And I love Mc griddles.""",4,5
110,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service, overall, better than most McDs.""",5,5
111,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's McDonald's. If you're reading reviews to decide which McDonald's to go to, you need a hobby.""",4,5
112,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow for fast food
And milk shake machine is always down""",3,1
113,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""In the Happy Meal they forgot the apple juice""",4,3
114,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always hot food and good service""",5,0
115,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Consistently bad as we
Have become conditioned to expect and except.""",2,2
116,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Don't go here!!!!! I regret it every time I give it another chance.""",1,1
117,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's you know. Fast food. Had an egg mcmuffen.""",5,5
118,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""As always, good food for a good price.""",5,5
119,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love having breakfast when e we I want""",4,5
120,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Customer service here was good""",5,i was very impressed with the service and the food.
121,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got order correct. Its a good day.""",5,5
122,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The food was cold, French fries awful""",1,0
123,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Quick and easy, always a decent cup of coffee!""",4,5
124,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great friendly service good food""",5,Great service
125,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lovely breakfast.  Comfortable dining room""",5,Five Stars
126,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The app does not work 75% of the time. Must be fixed!!""",5,The app does not work 75% of the time
127,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food was cold ï¿½ï""",4,0
128,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always mess up my order""",2,0
129,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Too much money to pay for mostly bun with your burgef""",5,2
130,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst service wrong order""",1,0
131,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food isn't cooked and very slow""",3,1
132,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Says 24 hours went there at 12:30 and they were closed""",1,3
133,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's ok if in hurry for food for supper""",2,0
134,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Service was slow and the girl behind the counter was rude""",1,0
135,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I went for a sundae, & of course I enjoyed it.""",5,5
136,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its a McDonald's. Its gross. Smells like pee.""",1,3
137,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food very fresh""",5,Great food
138,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Mickey D""s is just what it is ...""",2,a sassy
139,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They say there open 24 hours and they were closed by 12am""",1,24
140,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""The sturgeon was fantastic. Cooked to perfection!""",4,5
141,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Go ahead and get poisoned. I deffinently wont be.""",1,0
142,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very fast workers""",5,0
143,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Always get orders wrong""",1,1
144,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Never fails, always hits the spot lol""",5,0
145,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place .  Friendly people.  Great music""",5,Great place to go for a date
146,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Worst McDonald's I have ever been to""",2,0
147,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It is fast food, what is there to say?""",3,0
148,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""My kids love the food""",5,5
149,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonald's what can I say.""",5,5
150,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good fries shakes suck""",4,0
151,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Full service McDonald's and they bring your food out to you.""",5,5
152,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Hashbrowns were super fresh.""",3,rated 5
153,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""I love this as a place to go after school with my friends.""",5,5
154,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""It's a McDonalds. Friendly staff and got the order right.""",5,5
155,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Under construction, did the best under circumstances""",2,0
156,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Food cold. No napkins.  Employees rude""",1,No napkins
157,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Love the underrated Filet O Fishï¿½ï¿½ï¿""",4,0
158,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Good people food is fast""",4,good
159,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people.  Nice atmosphere and clean.""",5,5
160,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great Manager and quick""",4,Great Manager
161,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great price,  good food""",4,"Great food, great service"
162,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fresh food E-Z Parking nice people""",4,rated 5
163,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Filet of fish delicious!!""",4,Great fish!
164,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Super yummy vanilla milkshake!""",5,Great shake!
165,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Close to work call ahead ordering""",5,0
166,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly people fast service""",5,rated 5
167,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Its mcdonalds, just went because u was short on time""",1,0
168,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""What can I really say about Mickey D""",3,0
169,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Friendly and respectful and fast""",5,rated 5
170,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""NVR liked McD's.  NVR eat here.""",2,0
171,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Slow service in drive thru...""",3,0
172,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""No Entry. Just window orders""",5,No Entry
173,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Fast and very friendly service""",4,Definitely a great place to go for a quick meal
174,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Pleasant atmosphere, clean and friendly""",5,Definitely a great place to go for a quick bite.
175,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""it's fine""",3,5
176,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People had a good sense of humor""",2,5
177,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""the wait is long and the cashiers are rude""",2,0
178,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Regular McDonald's with a breakfast all day menu.""",4,0
179,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Great place Moderate Prices""",1,Great place to go for a quick meal
180,"Hi there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Got good service there""",4,good service
181,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Excellent place bring the family""",5,a great place to go for a family dinner
182,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Burgers were dry and tasteless""",1,1
183,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Not that healthy, but tastes good.""",4,0
184,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""They always rushing and always forget something""",1,0
185,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean, and workers are friendly enough.""",3,0
186,"Hi, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Lisa is a sweet lady""",5,5
187,"Hello there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Very good burgers.""",4,Five
188,"Hello, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Clean restrooms and tasty fries""",5,a great place to grab a quick bite
189,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""Was a little slow in the drive trough""",3,3
190,"Hey, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""didn't get the sauces I asked for""",2,1
191,"Hey there, Could you please answer the following: given the following review, what is the review's given score, as an integer from 1 to 5? ""People work there sucks.""",1,0
