,query,gold_answer,model_answer
24,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) OR ( NOT ( TRUE ) )""",TRUE,True
25,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) AND ( FALSE ) )""",TRUE,True
26,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) AND ( ( ( TRUE ) AND ( NOT ( TRUE ) ) ) NAND ( TRUE ) )""",FALSE,FALSE
27,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( TRUE ) NOR ( TRUE ) ) XOR ( NOT ( TRUE ) ) ) AND ( TRUE )""",FALSE,FALSE
28,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NOR ( ( FALSE ) NOR ( TRUE ) )""",FALSE,True
29,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( NOT (FALSE) ) ) NAND ( ( ( NOT (FALSE) ) AND ( TRUE ) ) AND ( FALSE ) )""",TRUE,FALSE
30,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XAND ( ( NOT (FALSE) ) XNOR ( ( TRUE ) OR ( NOT ( TRUE ) ) ) )""",TRUE,FALSE
31,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) AND ( ( ( TRUE ) XAND ( TRUE ) ) NOR ( FALSE ) )""",FALSE,(FALSE )
32,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) OR ( ( FALSE ) XOR ( NOT (FALSE) ) )""",TRUE,(FALSE)
33,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) XOR ( NOT ( TRUE ) ) ) NAND ( ( NOT ( TRUE ) ) NOR ( FALSE ) )""",FALSE,FALSE
34,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XNOR ( ( TRUE ) XNOR ( TRUE ) )""",FALSE,FALSE
35,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XAND ( ( TRUE ) NAND ( TRUE ) )""",FALSE,FALSE
36,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT (FALSE) ) XAND ( ( TRUE ) AND ( FALSE ) ) ) XOR ( NOT ( TRUE ) )""",FALSE,FALSE
37,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XOR ( NOT (FALSE) )""",FALSE,FALSE
38,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) XNOR ( TRUE ) ) NOR ( NOT (FALSE) )""",FALSE,FALSE
39,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) NAND ( ( NOT (FALSE) ) NAND ( FALSE ) ) ) OR ( NOT ( NOT ( TRUE ) ) )""",TRUE,FALSE
40,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) AND ( TRUE ) ) AND ( ( ( TRUE ) AND ( NOT ( TRUE ) ) ) NAND ( FALSE ) )""",TRUE,FALSE
41,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NOR ( ( NOT (FALSE) ) XOR ( FALSE ) )""",FALSE,FALSE
42,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) XOR ( ( FALSE ) NAND ( FALSE ) ) )""",TRUE,FALSE
43,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( NOT ( TRUE ) ) XOR ( FALSE ) )""",TRUE,FALSE
44,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) XNOR ( FALSE ) )""",TRUE,True
45,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XOR ( TRUE )""",FALSE,FALSE
46,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) OR ( FALSE ) ) XNOR ( NOT (FALSE) )""",TRUE,(FALSE)
47,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XOR ( NOT (FALSE) )""",TRUE,FALSE
48,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) AND ( ( ( TRUE ) OR ( ( TRUE ) NAND ( TRUE ) ) ) NAND ( FALSE ) )""",FALSE,FALSE
49,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XOR ( NOT (FALSE) )""",TRUE,FALSE
50,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NAND ( ( NOT (FALSE) ) XNOR ( ( TRUE ) XNOR ( TRUE ) ) )""",FALSE,FALSE
51,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) XAND ( FALSE ) )""",TRUE,FALSE
52,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( FALSE ) NAND ( TRUE ) )""",FALSE,True
53,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) NOR ( TRUE ) ) XOR ( NOT (FALSE) )""",TRUE,FALSE
54,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XAND ( FALSE )""",TRUE,FALSE
55,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( ( TRUE ) XNOR ( NOT ( TRUE ) ) ) ) AND ( ( FALSE ) AND ( FALSE ) )""",FALSE,FALSE
56,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) OR ( NOT ( TRUE ) )""",FALSE,( TRUE )
57,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) NOR ( NOT ( TRUE ) ) ) NAND ( TRUE )""",TRUE,FALSE
58,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) XNOR ( ( TRUE ) OR ( FALSE ) ) )""",FALSE,True
59,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) OR ( ( NOT ( TRUE ) ) XOR ( TRUE ) )""",TRUE,FALSE
60,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT ( ( FALSE ) AND ( FALSE ) ) ) XOR ( TRUE ) ) XAND ( ( FALSE ) OR ( TRUE ) )""",FALSE,FALSE
61,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XOR ( NOT ( TRUE ) )""",TRUE,FALSE
62,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( NOT ( NOT ( TRUE ) ) ) ) XOR ( FALSE )""",FALSE,FALSE
63,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) XOR ( TRUE ) ) AND ( ( ( TRUE ) XAND ( FALSE ) ) NOR ( NOT ( TRUE ) ) )""",FALSE,FALSE
64,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT (FALSE) ) AND ( NOT (FALSE) ) ) NOR ( ( NOT ( TRUE ) ) NAND ( TRUE ) )""",FALSE,FALSE
65,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) OR ( FALSE )""",TRUE,True
66,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) NOR ( NOT (FALSE) ) ) NAND ( ( TRUE ) XOR ( NOT ( TRUE ) ) )""",TRUE,FALSE
67,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) OR ( FALSE ) ) XAND ( FALSE )""",TRUE,(FALSE )
68,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XOR ( ( NOT ( TRUE ) ) AND ( ( ( FALSE ) NOR ( FALSE ) ) XOR ( TRUE ) ) )""",FALSE,FALSE
69,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( ( TRUE ) XAND ( FALSE ) ) OR ( NOT (FALSE) ) )""",FALSE,True
70,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) NAND ( NOT ( TRUE ) ) ) XNOR ( ( FALSE ) XOR ( FALSE ) )""",FALSE,FALSE
71,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XOR ( NOT (FALSE) )""",TRUE,FALSE
72,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) OR ( ( ( TRUE ) AND ( FALSE ) ) XNOR ( FALSE ) )""",TRUE,FALSE
73,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT (FALSE) ) AND ( FALSE ) ) XNOR ( ( TRUE ) XOR ( TRUE ) )""",TRUE,FALSE
74,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XOR ( NOT (FALSE) )""",FALSE,FALSE
75,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( FALSE ) AND ( ( FALSE ) OR ( ( NOT (FALSE) ) OR ( FALSE ) ) ) )""",TRUE,True
76,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) AND ( ( TRUE ) XAND ( ( TRUE ) NOR ( ( FALSE ) NAND ( FALSE ) ) ) )""",FALSE,FALSE
77,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( TRUE ) AND ( NOT (FALSE) ) ) XOR ( TRUE ) ) XOR ( FALSE )""",FALSE,FALSE
78,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) NAND ( ( NOT ( TRUE ) ) AND ( ( FALSE ) NAND ( NOT (FALSE) ) ) )""",TRUE,FALSE
79,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) AND ( ( TRUE ) NOR ( TRUE ) )""",FALSE,FALSE
80,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XAND ( ( TRUE ) NAND ( NOT (FALSE) ) )""",FALSE,FALSE
81,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( FALSE ) AND ( NOT ( TRUE ) ) ) XOR ( TRUE ) ) XAND ( NOT (FALSE) )""",TRUE,FALSE
82,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) AND ( TRUE ) ) XNOR ( ( ( FALSE ) OR ( FALSE ) ) XNOR ( TRUE ) )""",FALSE,(FALSE )
83,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( ( TRUE ) XOR ( NOT (FALSE) ) ) AND ( ( TRUE ) AND ( NOT ( TRUE ) ) ) )""",TRUE,FALSE
84,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) NOR ( ( TRUE ) OR ( TRUE ) ) )""",TRUE,True
85,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( NOT (FALSE) ) OR ( FALSE ) )""",FALSE,True
86,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) NOR ( NOT ( TRUE ) )""",FALSE,FALSE
87,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) OR ( NOT ( ( TRUE ) NOR ( NOT (FALSE) ) ) )""",TRUE,FALSE
88,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) AND ( ( TRUE ) NAND ( NOT ( TRUE ) ) )""",TRUE,FALSE
89,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XAND ( ( ( TRUE ) NAND ( NOT (FALSE) ) ) OR ( FALSE ) )""",TRUE,(FALSE)
90,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) AND ( ( NOT (FALSE) ) NOR ( FALSE ) )""",FALSE,FALSE
91,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) AND ( NOT (FALSE) ) ) OR ( NOT ( TRUE ) )""",FALSE,( FALSE)
92,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) NOR ( ( TRUE ) AND ( TRUE ) )""",FALSE,FALSE
93,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) OR ( FALSE ) ) NAND ( NOT ( ( NOT (FALSE) ) XOR ( NOT (FALSE) ) ) )""",TRUE,FALSE
94,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XNOR ( NOT (FALSE) )""",FALSE,FALSE
95,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) OR ( NOT (FALSE) )""",TRUE,True
96,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( ( FALSE ) AND ( FALSE ) ) XNOR ( TRUE ) ) OR ( NOT ( TRUE ) ) ) NAND ( FALSE )""",TRUE,(FALSE )
97,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XOR ( NOT (FALSE) )""",TRUE,FALSE
98,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( NOT ( TRUE ) ) NAND ( ( TRUE ) OR ( TRUE ) ) )""",FALSE,True
99,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XOR ( NOT ( ( TRUE ) NAND ( TRUE ) ) )""",TRUE,FALSE
100,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( NOT ( NOT ( TRUE ) ) ) XOR ( NOT ( TRUE ) ) ) NAND ( FALSE )""",TRUE,FALSE
101,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) NOR ( ( TRUE ) AND ( ( TRUE ) NOR ( FALSE ) ) )""",TRUE,FALSE
102,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) OR ( TRUE ) ) NAND ( ( NOT ( NOT ( TRUE ) ) ) NAND ( NOT (FALSE) ) )""",TRUE,FALSE
103,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( TRUE ) XAND ( FALSE ) )""",TRUE,FALSE
104,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( FALSE ) XAND ( TRUE ) ) NOR ( FALSE ) ) NOR ( NOT (FALSE) )""",FALSE,FALSE
105,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( TRUE ) OR ( FALSE ) ) NOR ( FALSE ) ) XAND ( ( NOT (FALSE) ) XNOR ( FALSE ) )""",TRUE,(FALSE)
106,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( ( FALSE ) OR ( FALSE ) ) XOR ( ( TRUE ) NAND ( TRUE ) ) )""",TRUE,True
107,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( TRUE ) NAND ( NOT ( TRUE ) ) ) OR ( NOT (FALSE) ) ) NAND ( FALSE )""",TRUE,FALSE
108,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) NAND ( TRUE ) ) AND ( ( FALSE ) NAND ( ( FALSE ) AND ( NOT ( TRUE ) ) ) )""",FALSE,FALSE
109,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XNOR ( NOT (FALSE) )""",TRUE,FALSE
110,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) NOR ( ( NOT ( TRUE ) ) NAND ( NOT (FALSE) ) )""",FALSE,(FALSE)
111,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) AND ( NOT (FALSE) ) ) NAND ( FALSE )""",TRUE,FALSE
112,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) NAND ( FALSE )""",TRUE,FALSE
113,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) AND ( ( NOT ( TRUE ) ) AND ( NOT ( TRUE ) ) )""",FALSE,FALSE
114,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( ( TRUE ) XNOR ( FALSE ) ) ) NOR ( ( NOT ( TRUE ) ) XOR ( TRUE ) )""",FALSE,FALSE
115,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( FALSE ) XNOR ( TRUE ) )""",TRUE,True
116,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) AND ( NOT (FALSE) )""",TRUE,FALSE
117,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NOR ( TRUE )""",FALSE,FALSE
118,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) XNOR ( NOT ( ( TRUE ) AND ( TRUE ) ) )""",TRUE,FALSE
119,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( NOT ( TRUE ) ) XNOR ( ( FALSE ) XAND ( NOT (FALSE) ) ) )""",FALSE,FALSE
120,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NOR ( ( TRUE ) NAND ( ( ( FALSE ) NOR ( TRUE ) ) OR ( TRUE ) ) )""",FALSE,FALSE
121,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) AND ( FALSE )""",FALSE,FALSE
122,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) AND ( NOT (FALSE) )""",TRUE,FALSE
123,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) XNOR ( TRUE ) ) AND ( ( NOT (FALSE) ) XAND ( NOT (FALSE) ) )""",TRUE,FALSE
124,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) NAND ( TRUE ) ) XOR ( NOT ( ( TRUE ) OR ( NOT ( TRUE ) ) ) )""",TRUE,FALSE
125,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) NAND ( NOT ( TRUE ) )""",TRUE,FALSE
126,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) OR ( NOT (FALSE) )""",TRUE,True
127,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NAND ( NOT ( ( FALSE ) XOR ( TRUE ) ) )""",TRUE,FALSE
128,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""NOT ( ( FALSE ) NOR ( NOT ( NOT (FALSE) ) ) )""",FALSE,True
129,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XAND ( ( FALSE ) XOR ( NOT ( TRUE ) ) )""",FALSE,FALSE
130,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) XOR ( ( FALSE ) XOR ( TRUE ) )""",FALSE,FALSE
131,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( ( NOT ( TRUE ) ) OR ( FALSE ) ) AND ( FALSE ) ) NOR ( ( FALSE ) XAND ( FALSE ) )""",FALSE,(FALSE )
132,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XOR ( ( NOT (FALSE) ) OR ( FALSE ) )""",TRUE,FALSE
133,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) OR ( ( ( TRUE ) NOR ( TRUE ) ) NAND ( FALSE ) )""",TRUE,(FALSE )
134,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XOR ( ( ( NOT ( TRUE ) ) XOR ( NOT ( TRUE ) ) ) XOR ( NOT (FALSE) ) )""",FALSE,FALSE
135,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( TRUE ) XAND ( ( TRUE ) XAND ( TRUE ) )""",TRUE,FALSE
136,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( FALSE ) NAND ( ( FALSE ) OR ( TRUE ) )""",TRUE,True
137,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) NOR ( ( ( FALSE ) AND ( TRUE ) ) OR ( FALSE ) )""",TRUE,(FALSE )
138,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) AND ( FALSE )""",FALSE,FALSE
139,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT ( TRUE ) ) XOR ( ( ( TRUE ) NAND ( TRUE ) ) NAND ( NOT (FALSE) ) )""",TRUE,FALSE
140,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( TRUE ) XOR ( TRUE ) ) OR ( ( NOT (FALSE) ) XNOR ( NOT (FALSE) ) )""",TRUE,FALSE
141,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( NOT (FALSE) ) NOR ( ( ( TRUE ) OR ( TRUE ) ) AND ( NOT ( TRUE ) ) )""",FALSE,FALSE
142,"Please answer the following: given the following boolean expression, evaulate whether its truth value is TRUE or FALSE: ""( ( FALSE ) NAND ( TRUE ) ) NOR ( TRUE )""",FALSE,FALSE
