,query,gold_answer,model_answer
65,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Wow"", Content: ""Made my essays for school. Funny and entertaining. Quick response. Amazing""",5,5
66,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Can’t forward results… what?"", Content: ""Unfortunately the app makes it hard to forward results for use outside the app, come on..""",2,3
67,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""requires user to provide phone number"", Content: ""…which in itself is an unacceptable intrusion,  but it also only accepts phone numbers from a limited subset of providers.  Not worth the bother,  there are stand alone AI solutions out there.""",1,1
68,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Thanks"", Content: ""I’ve been waiting for this. Thanks""",5,5
69,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""To invasive permissions"", Content: ""For a company that’s uses data to build and run train ai having full access to other user data out side of this app is a no for me.""",2,1
70,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Unable to log in"", Content: ""I can log into the web app in the same browser it tries and fails to use for authentication. Sounds like some nefarious tracker is being thwarted. Guess I’ll just use the web app.""",1,1
71,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""No plugins or web search?"", Content: ""Not replacing my bookmarklet quite yet! 4/5 stars. Give us the goods! 😇🙃😌""",4,2
72,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Unusable on phone."", Content: ""Unusable right out the gate.  Puts up an info screen with no way to get past it.  Probably a button somewhere off screen on my iPhone SE but no way to click it.""",1,1
73,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Meh"", Content: ""It says it doesn’t have info past September 2021 wondering if you’re planning on adding more""",3,2
74,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Serious login problems"", Content: ""Can’t login. App logged me out, and now I can’t log back in.
I’ve used it twice, and this is ANNOYING.
I’m not interested in chasing a login cycle.
Ping me when you’ve got the problem solved.""",1,1
75,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""I cannot use it."", Content: ""I can't subscribe to a membership! I can't use ChatGPT! Always show ""[""cf_details""."" This request is invalid."")”！ I'm going crazy!""",3,1
76,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Love this app"", Content: ""This app is awesome, especially for developers. Saves me a lot of time.""",5,5
77,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Add favorites features"", Content: ""Add a satisfying reply to favorites for quick inspection""",5,5
78,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""ChatGPT"", Content: ""I asked ChatGPT if I should kill my self and it said no. Thanks to this app it saved my life.""",5,5
79,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""When will the iPad version be released?"", Content: ""This will be more productive on the iPad""",4,4
80,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Please Update Chap GPT"", Content: ""Please update Chat GPT’s knowledge to June 2023 so that we can get information on recent events/developments. Thank you?""",4,5
81,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""HOORAY"", Content: ""Actual GPT app is finally here, I hope y’all are as successful as you can be""",5,0
82,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Please add watch version!"", Content: ""Please add watch version or support shortcut""",5,0
83,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Works amazing!"", Content: ""Works amazing and it saves a lot of time!""",5,5
84,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Nice App"", Content: ""Great to have this on a mobile device.""",5,5
85,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""ITS FREE!"", Content: ""It’s free and helps a lot I put 8 words it turns into 10 paragraphs even a title!""",5,5
86,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""5 stars⭐️"", Content: ""I’m loving it! We should learn from this app.""",5,5
87,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Needs web & plugin support"", Content: ""As a paying plus subscriber I’d love to be able to use web & plugin with gpt4 right in the app!""",3,5
88,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Feedback"", Content: ""After using for 2 minutes my device gets so hot. Device : 14""",3,1
89,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Glitchy"", Content: ""The app seems to glitch out frequently when I ask follow up questions. This hadn't happened to me when using the website version.""",1,2
90,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Asks for personal data that’s none of its business!"", Content: ""Even when signing up with AppleID, it wants birthday, name and phone number, plus potentially even more data.

I’m sorry Dave, I can’t give you that!""",1,3
91,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""It’s nice :)"", Content: ""Simple, easy and free no subscription required. And no headache inducing colors or tabs.""",5,5
92,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Good app but terrible battery life"", Content: ""Battery life in the initial release is horrible. I hope they update it. Other than that chat gpt !""",3,3
93,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Freezes on the warning screen"", Content: ""I keep ChatGPT open on my computer all day for a quick answers. It’s frustrating that the iPhone app just doesn’t work.""",1,2
94,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Chat responses no good"", Content: ""After numerous cross referenced questions over several topics chat has consistently failed to provide accurate answers proving to be unreliable. I can not recommend this app to anyone.""",1,1
95,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Web browsing not working"", Content: ""At the beginning it worked, now it has disappeared, cannot even re-enable it from Settings""",1,1
96,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Love ChatGPT"", Content: ""I really enjoy using the ai but I wish it can talk back to you, you should have the options to turn on or off, that would be awesome. Love this app it’s amazing❤️""",2,5
97,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Wish it supported Split View on the iPad"", Content: ""Definitely works faster, but wish it would support splitview on the iPad.""",3,4
98,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""ChatGPT Estimates Apple Has 30-35% Market Share for Tablets"", Content: ""This app is only for phones, yet I have to contend with the ad prompt while using the web site.  Silly and frustrating.""",2,3
99,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Email missing!!!"", Content: ""What is happening?""",4,0
100,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Less features than the web?"", Content: ""No plugin support?""",3,No
101,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""PLEASE make compatible with Siri"", Content: ""That would be so cool, as Siri is an idiot and needs a chatgpt upgrade 🙃""",5,3
102,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Love the tech but"", Content: ""Why can’t I use my beta features like I do in the browser version???""",3,3
103,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Really great experience"", Content: ""This would be a really great experience if I could get an account and log into it. For some reason, ChatGPT thinks I’m some kind of rogue agent. I am really just a 70 year old guy who’s been using computers for 45 years.""",1,5
104,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Unable to register"", Content: ""You can't register your app you can download it you can't register it doesn't mean anything""",2,3
105,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Took long enough 😜"", Content: ""Took long enough 😜""",5,5
106,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Phone gets hot easily"", Content: ""The app is good but needs an update ASAP. Just a min of using makes the phone extremely hot.""",3,3
107,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""First to download it!!!"", Content: ""I’m one of the first to download this app. Absolutely phenomenal!""",5,5
108,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Incredible"", Content: ""A new era in IT and information in general. Truly monumental.""",5,5
109,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Lovely App"", Content: ""I just typed meow a few times and it got mad at me""",5,5
110,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Very handy on iOS"", Content: ""Finally a long-awaited native client to ChatGPT. Works like a charm""",5,5
111,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Now not working"", Content: ""I First downloaded this app back in May and it was working fine. Now it is not working at all. I even removed it and reinstalled, still not working""",1,1
112,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""text change"", Content: ""make it possible to change the text of my already written message as in the web version""",4,0
113,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""First question, rate limit exceeded."", Content: ""Just downloaded the app and used for the first time. Asked a one question and it says rate limit exceeded. If the first question exceeds rate limit then how is it possible to use the app?""",1,5
114,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Please add text to speak!"", Content: ""Please add text to speak! It would benefit so many people and seems like an easy add-on. Thank you!""",3,5
115,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Looks & works great but…"", Content: ""Looks at works great but

It heats up my iphone 12pro

Even when I just leave the app open and idle my phone gets REALLY hot.

What’s going on Open Ai? 

Also if it could load my last convo by default instead of a new convo thatd be sweet. Or toggle it in the settings""",4,3
116,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""very good"", Content: ""but i want to use the plugins WHEN？""",5,0
117,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Pls launch an iPad version of ChatGPT"", Content: ""I cannot wait to use ChatGPT in landscape on my iPad!""",5,5
118,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Amazed"", Content: ""I’m old school, and this.. this is the future""",5,3
119,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Not sure the UI is great"", Content: ""Much rather have the clarity of the web-based UI.""",4,3
120,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Love the haptics usage"", Content: ""More app developers need to do the haptic feedback stuff, love it.""",5,5
121,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Not quite"", Content: ""After a couple of answers, it just hung as if it was thinking… for ever.""",3,3
122,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Everyone knows ChatGPT"", Content: ""And it is a fantastic achievement. I use it daily.
But please OpenAI…. Stop trying to pull the ladder up after yourselves through political means.""",3,5
123,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Waiting for AI assistant"", Content: ""Game changing. No ads and no friction of webpages to get the info you need.""",5,3
124,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""After using it for a while, the mobile phone became hot."", Content: ""It took less than 5 minutes, the power was used 8%, and the volume button of the mobile phone was hot. Iphone13 ios 16.4.1""",1,5
125,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""failed all the time"", Content: ""It was fine before, but it couldn't be used after upgrading, and the request failed all the time...""",1,1
126,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Best app on my phone"", Content: ""It does my homework""",5,Best app on my phone
127,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""So far"", Content: ""So far it’s good, same functions as desktop version. Would be cool to enable photos in here.""",3,4
128,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""A New world is coming"", Content: ""Very exciting!genius work!""",5,5
129,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Please Disable the Geo Lock"", Content: ""Would love it if yall allowed us (Ethiopians) or other 3rd world Countries access to such a product we would definitely benefit from such a creation 

Waiting. For your next Update 

Thanks in advance""",1,5
130,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""The Taptic Engine feels amazing"", Content: ""I personally love using Chat GPT, and the vibrations feel so good on this app.""",5,5
131,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Hot"", Content: ""What actions are being taken within the app? Why does the phone start to heat up as soon as I use it?""",3,3
132,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Battery Hog"", Content: ""I have a new iPhone 14 Pro Max, and when using this app, my phone began heating up and the battery started plummeting. Going back to using the website until this is fixed.""",1,2
133,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""❤️"", Content: ""I think I am the first user of the app at this moment 😅. Open AI is awesome.""",5,5
134,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Hype 🔥🔥"", Content: ""You already know ChatGPT. They finally made it an app. Need I say more?""",5,3
135,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""FINALLY!"", Content: ""No more web searches!""",5,0
136,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Revolutionary"", Content: ""I use ChatGPT continually and I’m thrilled to finally have a the iOS app. Awesome!""",5,5
137,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""big wowza"", Content: ""After using ChatGPT for a significant time, its exceptional AI prowess has left me thoroughly wowed.""",5,5
138,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Update the knowledge"", Content: ""It’d be an easy 5 stars if it’s knowledge database were to be updated with current events.""",3,3
139,"Please answer the following: given the following review, seperated into title and content, what is the review's given score, as an integer from 1 to 5? Title: ""Helped me get a job lol"", Content: ""As the title says, pasted my resume and asked Chat GPT to highlight my skills based on the job post :D""",4,5
