,query,gold_answer,model_answer
20,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the profit obtained by selling an article for rs . 66 is the same as the loss obtained by selling it for rs . 22 . what is the cost price of the article ?"", Options: ""a ) rs . 40 , b ) rs . 50 , c ) rs . 49 , d ) rs . 59 , e ) rs . 44"".",e,e
21,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""an amount of money is to be divided between p , q and r in the ratio of 3 : 7 : 12 . if the difference between the shares of p and q is rs . 2400 , what will be the difference between q and r ' s share ?"", Options: ""a ) 1266 , b ) 3000 , c ) 2866 , d ) 2999 , e ) 2678"".",b,c
22,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a car ferry can hold up to 60 tons of cargo . what is the greatest number of vehicles that the ferry can carry if half the vehicles are cars with an average ( arithmetic mean ) weight of 0.75 tons and half of the vehicles are trucks with an average ( arithmetic mean ) weight of 4 tons ?"", Options: ""a ) 12 , b ) 16 , c ) 20 , d ) 24 , e ) 28"".",d,d
23,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if difference between compound interest and simple interest on a sum at 10 % p . a . for 2 years is rs . 65 then sum is"", Options: ""a ) s . 5000 , b ) s . 6500 , c ) s . 5800 , d ) s . 6000 , e ) s . 6200"".",b,e
24,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in a throw of dice what is the probability of ge æ « ng number greater than 1"", Options: ""a ) 1 / 2 , b ) 1 / 3 , c ) 1 / 5 , d ) 5 / 6 , e ) none of these"".",e,d
25,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the price of an item is discounted 7 percent on day 1 of a sale . on day 2 , the item is discounted another 7 percent , and on day 3 , it is discounted an additional 10 percent . the price of the item on day 3 is what percentage of the sale price on day 1 ?"", Options: ""a ) 83.7 % , b ) 85.2 % , c ) 86.8 % , d ) 78.8 % , e ) 69.4 %"".",a,d
26,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a volunteer organization is recruiting new members . in the fall they manage to increase their number by 4 % . by the spring however membership falls by 19 % . what is the total change in percentage from fall to spring ?"", Options: ""a ) 16.16 % , b ) 15.76 % , c ) 14.14 % , d ) 13.13 % , e ) 12.12 %"".",b,d
27,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""find the value of ( √ 1.21 ) / ( √ 0.81 ) + ( √ 0.81 ) / ( √ 0.49 ) is"", Options: ""a ) 195 / 63 , b ) 2.5 , c ) 155 / 63 , d ) 125 / 63 , e ) 185 / 63"".",b,d
28,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a cubical tank is filled with water to a level of 3 feet . if the water in the tank occupies 48 cubic feet , to what fraction of its capacity is the tank filled with water ?"", Options: ""a ) 1 / 2 , b ) 2 / 3 , c ) 3 / 4 , d ) 4 / 5 , e ) 5 / 6"".",c,d
29,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a and b began business with rs . 6000 and rs . 4000 after 8 months , a withdraws rs . 1000 and b advances rs . 1000 more . at the end of the year , their profits amounted to rs . 630 find the share of b ."", Options: ""a ) 240 , b ) 288 , c ) 273 , d ) 877 , e ) 361"".",c,e
30,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""there are 18 balls in a jar . you take out 3 blue balls without putting them back inside , and now the probability of pulling out a blue ball is 1 / 5 . how many blue balls were there in the beginning ?"", Options: ""a ) 12 , b ) 9 , c ) 8 , d ) 7 , e ) 6"".",e,d
31,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""sue ' s trail mix is 30 % nuts and 70 % dried fruit . jane ' s trail mix is 60 % nuts and 40 % chocolate chips . if the combined mixture of sue and jane ' s trails mix contains 45 % nuts , what percent of the combined mixture is dried fruit ?"", Options: ""a ) 25 % , b ) 30 % , c ) 35 % , d ) 40 % , e ) 45 %"".",c,d
32,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in august , a cricket team that played 120 matches won 20 % of the games it played . after a continuous winning streak , this team raised its average to 52 % . how many matches did the team win to attain this average ?"", Options: ""a ) 40 , b ) 52 , c ) 68 , d ) 80 , e ) 98"".",d,d
33,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""dacid obtained 72 , 45 , 72 , 77 and 75 marks ( out of 100 ) in english , mathematics , physics , chemistry and biology . what are his average marks ?"", Options: ""a ) 67 , b ) 68 , c ) 87 , d ) 26 , e ) 75"".",b,d
34,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""find the area of a parallelogram with base 24 cm and height 16 cm ."", Options: ""a ) 379 , b ) 384 , c ) 345 , d ) 342 , e ) 376"".",b,c
35,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two pipes a and b can fill a tank in 30 hours and 45 hours respectively . if both the pipes are opened simultaneously , how much time will be taken to fill the tank ?"", Options: ""a ) 18 hours , b ) 15 hours , c ) 10 hours , d ) 12 hours , e ) 8 hours"".",a,d
36,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a vendor buys 10 t - shirts at an average price of $ 14 per t - shirt . he then buys 15 more t - shirts at an average price of $ 11 per t - shirt . what is the average price d per t - shirt that the vendor paid for these purchases ?"", Options: ""a ) $ 12.20 , b ) $ 12.50 , c ) $ 12.55 , d ) $ 12.70 , e ) $ 13.00"".",a,d
37,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""there are 20 poles with a constant distance between each pole . a car takes 24 seconds to reach the 12 th pole . how much time will it take to reach the last pole ?"", Options: ""a ) 25.25 s , b ) 17.45 s , c ) 35.75 s , d ) 41.45 s , e ) none of these"".",d,c
38,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in a group of 90 students , 36 are taking history , and 32 are taking statistics . if 57 students are taking history or statistics or both , then how many students are taking history but not statistics ?"", Options: ""a ) 9 , b ) 19 , c ) 25 , d ) 27 , e ) 31"".",c,c
39,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if a - b = 4 and a 2 + b 2 = 18 , find the value of ab ."", Options: ""a ) 9 , b ) 1 , c ) 2 , d ) 18 , e ) 19"".",b,d
40,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""one computer can upload 100 megabytes worth of data in 5 seconds . two computers , including this one , working together , can upload 1300 megabytes worth of data in 40 seconds . how long would it take for the second computer , working on its own , to upload 100 megabytes of data ?"", Options: ""a ) 6 , b ) 8 , c ) 9 , d ) 11 , e ) 13"".",b,d
41,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a batsman makes a score of 88 runs in the 17 th inning and thus increases his averages by 3 . find his average after 17 th inning ?"", Options: ""a ) 19 , b ) 29 , c ) 40 , d ) 49 , e ) 59"".",c,d
42,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two persons a and b can complete a piece of work in 30 days and 45 days respectively . if they work together , what part of the work will be completed in 2 days ?"", Options: ""a ) 2 / 5 , b ) 1 / 6 , c ) 1 / 4 , d ) 1 / 9 , e ) 2 / 6"".",d,d
43,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""find the area between two concentric circles defined by x 2 + y 2 - 2 x + 4 y + 1 = 0 x 2 + y 2 - 2 x + 4 y - 11 = 0"", Options: ""a ) 11 pi , b ) 12 pi , c ) 13 pi , d ) 14 pi , e ) 15 pi"".",b,d
44,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""stacy has a 63 page history paper due in 3 days . how many pages per day would she have to write to finish on time ?"", Options: ""a ) 9 , b ) 8 , c ) 10 , d ) 8.5 , e ) 21"".",e,d
45,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""john want to buy a $ 100 trouser at the store , but he think it ’ s too expensive . finally , it goes on sale for $ 10 . what is the percent decrease ?"", Options: ""a ) 90 % , b ) 30 % , c ) 40 % , d ) 70 % , e ) 80 %"".",a,a
46,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a river 2 m deep and 45 m wide is flowing at the rate of 2 kmph the amount of water that runs into the sea per minute is ?"", Options: ""a ) 3000 m 3 , b ) 4580 m 3 , c ) 18500 m 3 , d ) 4900 m 3 , e ) 4700 m 3"".",a,d
47,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the sale price sarees listed for rs . 400 after successive discount is 20 % and 5 % is ?"", Options: ""a ) 338 , b ) 277 , c ) 342 , d ) 882 , e ) 304"".",e,c
48,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""calculate how many seconds it eill take for 4 bells to toll together again , given that they begin to toll together respectively at the intervals of 5 , 8 , 11 and 15 seconds . ?"", Options: ""a ) 1310 , b ) 1320 , c ) 1322 , d ) 1323 , e ) 1312"".",b,c
49,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the price of 3 pants and 6 t - shirts is rs . 2250 . with the same money one can buy 1 pant and 12 t - shirts . if one wants to buy 8 t - shirts , how much shall she have to pay ?"", Options: ""a ) 1300 , b ) 1100 , c ) 1000 , d ) 1200 , e ) 800"".",d,c
50,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a train running at the speed of 30 km / hr crosses a pole in 24 seconds . what is the length of the train ?"", Options: ""a ) 200 m , b ) 250 m , c ) 300 m , d ) 350 m , e ) 400 m"".",a,d
51,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""217 * 217 + 183 * 183"", Options: ""a ) 70578 , b ) 82578 , c ) 80578 , d ) 80568 , e ) 89045"".",c,c
52,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the length of a bridge in meters , which a train 100 - meters long and traveling at 45 km / hr can cross in 30 seconds is ?"", Options: ""a ) 225 , b ) 245 , c ) 275 , d ) 325 , e ) 375"".",c,c
53,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""reema took a loan of rs 800 with simple interest for as many years as the rate of interest . if she paid rs . 632 as interest at the end of the loan period , what was the rate of interest ."", Options: ""a ) 8.62 % , b ) 8.88 % , c ) 8.32 % , d ) 8 % , e ) 9 %"".",b,d
54,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a train 125 m long passes a man , running at 4 km / hr in the same direction in which the train is going , in 10 seconds . the speed of the train is :"", Options: ""a ) 49 km / hr , b ) 50 km / hr , c ) 45 km / hr , d ) 65 km / hr , e ) 87 km / hr"".",a,a
55,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""divide $ 1000 among a , b in the ratio 1 : 4 . how many $ that b get ?"", Options: ""a ) $ 500 , b ) $ 800 , c ) $ 1000 , d ) $ 200 , e ) $ 750"".",b,c
56,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the positive number z is divisible by 4 . what is the remainder of dividing z ( 2 + 4 + z ) + 3 by 2 ?"", Options: ""a ) 0 , b ) 1 , c ) 2 , d ) 3 , e ) 4"".",b,d
57,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""an alloy of zinc and copper contains the metals in the ratio 5 : 3 . the quantity of zinc to be added to 16 kg of the alloy so that the ratio of the metal may be 3 : 1 is :"", Options: ""a ) 2 , b ) 4 , c ) 8 , d ) 3 , e ) 1"".",c,d
58,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""what is the value of ( 2 ) ^ - 6 ?"", Options: ""a ) 1 / 62 , b ) 1 / 64 , c ) 1 / 65 , d ) 1 / 66 , e ) 1 / 67"".",b,d
59,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the population of a village is 7800 . it increases annually at the rate of 18 % p . a . what will be its population after 2 years ?"", Options: ""a ) 10000 , b ) 12000 , c ) 13000 , d ) 10860 , e ) 14400"".",d,c
60,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""find the numbers which are in the ratio 5 : 2 : 4 such that the sum of the first and the second added to the difference of the third and the second is 18 ?"", Options: ""a ) 4 , 3,22 , b ) 4 , 4,22 , c ) 10 , 4,8 , d ) 9 , 6,12 , e ) 9 , 2,23"".",c,d
61,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""apple costs l rupees per kilogram for first 30 kgs and q rupees per kilogram for each additional kilogram . if the price of 33 kilograms is 168 and for 36 kgs of apples is 186 then the cost of first 20 kgs of apples is"", Options: ""a ) 3.69 , b ) 3.66 , c ) 3.6 , d ) 100 , e ) 3.61"".",d,c
62,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two trains 200 m and 160 m long run at the speed of 68 kmph and 40 kmph in opposite directions in parallel tracks . the time which they take to cross each other is ?"", Options: ""a ) 5.6 sec , b ) 8.9 sec , c ) 10.8 sec , d ) 12 sec , e ) 15 sec"".",d,c
63,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the total age of a and b is 11 years more than the total age of b and c . c is how many years younger than a . ?"", Options: ""a ) 16 , b ) 12 , c ) 11 , d ) 20 , e ) 10"".",c,d
64,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""s = { 2 , 3 , 4 , 5 } b = { 4 , 5 , 6 , 7 , 8 } two integers will be randomly selected from the sets above , one integer from set s and one integer from set b . what is the probability that the sum of the two integers will equal 9 ?"", Options: ""a ) 0.15 , b ) 0.20 , c ) 0.25 , d ) 0.30 , e ) 0.33"".",b,d
65,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""every student in a room is either a junior or a senior . there is at least one junior and at least one senior in the room . if 1 / 3 of the juniors is equal to 4 / 3 of the seniors , what fraction of the students in the room are juniors ?"", Options: ""a ) 3 / 20 , b ) 1 / 3 , c ) 5 / 2 , d ) 2 / 7 , e ) 4 / 5"".",e,a
66,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many 7 in between 1 to 130 ?"", Options: ""a ) 18 , b ) 20 , c ) 22 , d ) 23 , e ) 24"".",d,c
67,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""given that 100.48 = x , 100.70 = y and xz = y ² , then the value of z is close to"", Options: ""a ) 1.2 , b ) 1.45 , c ) 2.2 , d ) 2.9 , e ) none"".",d,b
68,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the number of stamps that p and q had were in the ratio of 7 : 4 respectively . after p gave q 8 stamps , the ratio of the number of p ' s stamps to the number of q ' s stamps was 6 : 5 . as a result of the gift , p had how many more stamps than q ?"", Options: ""a ) 4 , b ) 8 , c ) 12 , d ) 16 , e ) 20"".",b,d
69,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a certain cube floating in a bucket of water has between 80 and 85 percent of its volume below the surface of the water . if between 8 and 15 cubic centimeters of the cube ' s volume is above the surface of the water , then the length of a side of the cube is approximately"", Options: ""a ) 3 , b ) 4 , c ) 7 , d ) 8 , e ) 9"".",b,d
70,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a circular logo is enlarged to fit the lid of a jar . the new diameter is 10 per cent larger than the original . by what percentage has the area of the logo increased ?"", Options: ""a ) 50 , b ) 80 , c ) 100 , d ) 125 , e ) 21"".",e,d
71,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the market value of a certain machine decreased by 20 percent of its purchase price each year . if the machine was purchased in 1982 for its market value of $ 8,000 , what was its market value two years later ?"", Options: ""a ) $ 8,000 , b ) $ 5,600 , c ) $ 3,200 , d ) $ 2,400 , e ) $ 4,800"".",e,d
72,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""sum of the squares of 3 no . ' s is 267 and the sum of their products taken two at a time is 131 . find the sum ?"", Options: ""a ) 20 , b ) 24 , c ) 26 , d ) 23 , e ) 30"".",d,a
73,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the average age of 10 students in a class is 15 years . if the age of teacher is also included , the average becomes 16 years , find the age of the teacher ."", Options: ""a ) 30 , b ) 26 , c ) 28 , d ) 29 , e ) 45"".",b,c
74,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the maitre ' d at an expensive manhattan restaurant has noticed that 60 % of the couples order dessert and coffee . however , 20 % of the couples who order dessert do n ' t order coffee . what is the probability w that the next couple the maitre ' d seats will not order dessert ?"", Options: ""a ) 20 % , b ) 25 % , c ) 40 % , d ) 60 % , e ) 75 %"".",b,d
75,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in a college , 70 % of total 100 arts students are locals . 50 % of students from 200 science students are locals and 85 % of total 120 commerce students are locals . what is the total percentage of locals from arts , science and commerce ."", Options: ""a ) 56 , b ) 86.7 , c ) 25.7 , d ) 66 , e ) 64.7"".",e,d
76,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if the population of a certain country increases at the rate of 1 person every 60 seconds , by how many persons does the population increase in 2 hours ?"", Options: ""a ) 120 , b ) 80 , c ) 100 , d ) 150 , e ) 140"".",a,c
77,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a straight line in the xy - plane has y - intercept of 79 and slope of 6 . on this line the y - coordinate of the point is 14 , then what is the x - coordinate of the point ?"", Options: ""a ) 11 , b ) - 10.83 , c ) 71 , d ) 20.83 , e ) - 12"".",b,d
78,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a rectangular lawn of length 200 m by 120 m has two roads running along its center , one along the length and the other along the width . if the width of the roads is 5 m what is the area t covered by the two roads ?"", Options: ""a ) 400 , b ) 1550 , c ) 1575 , d ) 1600 , e ) 1625"".",c,d
79,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""3 candidates in an election and received 5136 , 7636 and 11628 votes respectively . what % of the total votes did the winningcandidate got in that election ?"", Options: ""a ) 45 % , b ) 48 % , c ) 57 % , d ) 59 % , e ) 61 %"".",b,d
80,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""3550 - ( 1002 / 20.04 ) = ?"", Options: ""a ) 2984 , b ) 2983 , c ) 3500 , d ) 2981 , e ) none of these"".",c,c
81,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a , b and c rents a pasture for rs . 435 . a put in 12 horses for 8 months , b 16 horses for 9 months and 18 horses for 6 months . how much should c pay ?"", Options: ""a ) 135 , b ) 227 , c ) 268 , d ) 198 , e ) 176"".",a,c
82,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a waiter ' s salary consists of his salary and tips . during one week his tips were 3 / 4 of his salary . what fraction of his income came from tips ?"", Options: ""a ) 3 / 7 , b ) 5 / 4 , c ) 5 / 8 , d ) 5 / 9 , e ) 6 / 9"".",a,d
83,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the least number which must be subtracted from 509 to make it exactly divisible by 9 is :"", Options: ""a ) a ) 2 , b ) b ) 3 , c ) c ) 5 , d ) d ) 5 , e ) e ) 6"".",c,d
84,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if x / y = 9 / 8 , then ( 8 x + 7 y ) / ( 8 x â € “ 7 y ) = ?"", Options: ""a ) 8 , b ) 7 , c ) 10 , d ) 9 , e ) 6"".",a,a
85,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a train 140 m long , running with a speed of 63 km / hr will pass a tree in ?"", Options: ""a ) 15 sec , b ) 16 sec , c ) 18 sec , d ) 11 sec , e ) 8 sec"".",e,c
86,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a person borrows rs . 8000 for 2 years at 4 % p . a . simple interest . he immediately lends it to another person at 6 p . a for 2 years . find his gain in the transaction per year ."", Options: ""a ) 100 rs , b ) 150 rs , c ) 160 rs , d ) 180 rs , e ) 200 rs"".",c,e
87,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the ages of two persons differ by 16 years . if 5 years ago , the elder one be 5 times as old as the younger one , their present ages ( in years ) are respectively"", Options: ""a ) 20,20 , b ) 20,10 , c ) 25,9 , d ) 30,10 , e ) none of these"".",c,a
88,"Could you please answer the following: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a library branch originally contained 18360 volumes , 30 % of which were fiction novels . 1 / 3 of the volumes were transferred to another location and 1 / 3 of the volumes transferred were fiction novels . what percent of the remaining collection was fiction novels ?"", Options: ""a ) 2.5 % , b ) 17.67 % , c ) 28.3 % , d ) 45.2 % , e ) 73.6 %"".",c,d
