,query,gold_answer,model_answer
23,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in 2008 , the profits of company n were 8 percent of revenues . in 2009 , the revenues of company n fell by 20 percent , but profits were 15 percent of revenues . the profits in 2009 were what percent of the profits in 2008 ?"", Options: ""a ) 150 % , b ) 105 % , c ) 120 % , d ) 124.2 % , e ) 138 %"".",a,a
24,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a garrison of 2000 men has provisions for 54 days . at the end of 15 days , a reinforcement arrives , and it is now found that the provisions will last only for 20 days more . what is the reinforcement ?"", Options: ""a ) 1778 , b ) 1682 , c ) 9178 , d ) 1900 , e ) 1782"".",d,d
25,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if a bicyclist in motion increases his speed by 30 percent and then increases this speed by 10 percent , what percent of the original speed is the total increase in speed ?"", Options: ""a ) 10 % , b ) 40 % , c ) 43 % , d ) 64 % , e ) 140 %"".",c,a
26,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""what is the greatest number that divides 263 , 935 and 1383 leaving a remainder of 7 in each case ?"", Options: ""a ) 30 , b ) 31 , c ) 32 , d ) 35 , e ) 37"".",c,d
27,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many seconds will a 900 meter long train moving with a speed of 63 km / hr take to cross a man walking with a speed of 3 km / hr in the direction of the train ?"", Options: ""a ) 48 , b ) 36 , c ) 54 , d ) 11 , e ) 18"".",c,d
28,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""find the average of all the numbers between 6 and 38 which are divisible by 4 ."", Options: ""a ) 18 , b ) 22 , c ) 20 , d ) 30 , e ) 28"".",b,d
29,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if the cost price is 96 % of sp then what is the profit %"", Options: ""a ) 4.07 % , b ) 4 % , c ) 4.7 % , d ) 4.17 % , e ) 4.27 %"".",d,d
30,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a car gets 27 miles to the gallon . if it is modified to use a solar panel , it will use only 75 percent as much fuel as it does now . if the fuel tank holds 14 gallons , how many more miles will the car be able to travel , per full tank of fuel , after it has been modified ?"", Options: ""a ) 120 , b ) 126 , c ) 132 , d ) 138 , e ) 144"".",b,c
31,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a fort had provision of food for 150 men for 45 days . after 10 days , 25 men left the fort . the number of days for which the remaining food will last , is :"", Options: ""a ) 34 , b ) 387 , c ) 42 , d ) 28 , e ) 71"".",c,c
32,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a person lent a certain sum of money at 4 % per annum at simple interest and in 8 years the interest amounted to rs . 306 less than the sum lent . what was the sum lent ?"", Options: ""a ) 228 , b ) 278 , c ) 289 , d ) 500 , e ) 450"".",e,d
33,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a man has some hens and cows . if the number of heads be 50 and the number of feet equals 144 , then the number of hens will be"", Options: ""a ) 22 , b ) 24 , c ) 26 , d ) 20 , e ) 28"".",e,c
34,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""because he ’ s taxed by his home planet , mork pays a tax rate of 40 % on his income , while mindy pays a rate of only 30 % on hers . if mindy earned 3 times as much as mork did , what was their combined tax rate ?"", Options: ""a ) 32.5 % , b ) 34 % , c ) 35 % , d ) 36 % , e ) 37.5 %"".",a,d
35,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a watch was sold at a loss of 5 % . if it was sold for rs . 500 more , there would have been a gain of 5 % . what is the cost price ?"", Options: ""a ) 1000 , b ) 2998 , c ) 2778 , d ) 2788 , e ) 2991"".",d,d
36,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a car travels at a speed of 65 miles per hour . how far will it travel in 6 hours ?"", Options: ""a ) 125 miles , b ) 225 miles , c ) 390 miles , d ) 425 miles , e ) 525 miles"".",c,d
37,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in a family 13 people eat only vegetarian , 7 people eat only non veg . , 8 people eat both veg and non veg . . how many people eat veg in the family ?"", Options: ""a ) 20 , b ) 11 , c ) 9 , d ) 31 , e ) 21"".",e,c
38,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if p / q = 4 / 5 , then the value of 11 / 7 + { ( 2 q - p ) / ( 2 q + p ) } is ?"", Options: ""a ) 3 / 7 , b ) 34 , c ) 1 , d ) 2 , e ) 3"".",d,d
39,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if x ^ 2 + y ^ 2 = 13 and xy = 3 , then ( x − y ) ^ 2 ="", Options: ""a ) 7 , b ) 11 , c ) 14 , d ) 17 , e ) 20"".",a,c
40,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a big container is 40 % full with water . if 14 liters of water is added , the container becomes 3 / 4 full . what is the capacity of the big container in liters ?"", Options: ""a ) 32 , b ) 36 , c ) 40 , d ) 44 , e ) 48"".",c,c
41,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the ratio of the arithmetic mean of two numbers to one of the numbers is 5 : 8 . what is the ratio of the smaller number to the larger number ?"", Options: ""a ) 1 : 8 , b ) 1 : 6 , c ) 1 : 5 , d ) 1 : 4 , e ) 1 : 3"".",d,d
42,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the salaries of a , b , and c are in the ratio of 1 : 2 : 3 . the salary of b and c together is rs . 6000 . by what percent is the salary of c more than that of a ?"", Options: ""a ) 209 % , b ) 200 % , c ) 290 % , d ) 600 % , e ) 100 %"".",b,d
43,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a man swims downstream 96 km and upstream 40 km taking 8 hours each time ; what is the speed of the current ?"", Options: ""a ) 3.5 kmph , b ) 1.5 kmph , c ) 13 kmph , d ) 6.5 kmph , e ) 7 : 3 kmph"".",a,d
44,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""vinoth can complete a painting work in 20 days . prakash can do the same work in 25 days . they start the work together but vinoth quit after 3 days of work . how many days are required to complete the remaining painting work by prakash ."", Options: ""a ) 15.25 days , b ) 16.25 days , c ) 17.25 days , d ) 18.25 days , e ) 19.25 days"".",d,a
45,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the total cost of a vacation was divided among 3 people . if the total cost of the vacation had been divided equally among 5 people , the cost per person would have been $ 50 less . what was the total cost cost of the vacation ?"", Options: ""a ) $ 200 , b ) $ 375 , c ) $ 400 , d ) $ 500 , e ) $ 600"".",b,d
46,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many ounces of a 60 % salt solution must be added to 30 ounces of a 20 percent salt solution so that the resulting mixture is 40 % salt ?"", Options: ""a ) 16.67 , b ) 30 , c ) 50 , d ) 60.33 , e ) 70"".",b,d
47,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if 20 % of a is the same as 30 % of b , then a : b is :"", Options: ""a ) 5 : 4 , b ) 5 : 3 , c ) 4 : 3 , d ) 3 : 2 , e ) 1 : 3"".",d,e
48,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""d and e are two points respectively on sides ab and ac of triangle abc such that de is parallel to bc . if the ratio of area of triangle ade to that of the trapezium decb is 144 : 25 and bc = 13 cm , then find the length of de ."", Options: ""a ) 12 , b ) 13 , c ) 14 , d ) 11 , e ) 15"".",c,c
49,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if y > 0 , ( 1 y ) / 20 + ( 3 y ) / 10 is what percent of y ?"", Options: ""a ) 35 % , b ) 50 % , c ) 60 % , d ) 70 % , e ) 80 %"".",a,a
50,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many of the positive factors of 25 , 15 and how many common factors are there in numbers ?"", Options: ""a ) 1 , b ) 2 , c ) 3 , d ) 4 , e ) 5"".",b,d
51,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""of the 17,210 employees of the anvil factory , 2 / 7 are journeymen . if half of the journeymen were laid off , what percentage of the total remaining employees would be journeymen ?"", Options: ""a ) 14.3 % , b ) 16.67 % , c ) 33 % , d ) 28.6 % , e ) 49.67 %"".",d,d
52,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""an electric pump can fill a tank in 10 hours . because of a leak in the tank , it took 20 hours to fill the tank . if the tank is full , how much time will the leak take to empty it ?"", Options: ""a ) 10 hours , b ) 12 hours , c ) 20 hours , d ) 5 hours , e ) 15 hours"".",c,c
53,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""for every even positive integer m , f ( m ) represents the product of all even integers from 2 to m , inclusive . for example , f ( 12 ) = 2 x 4 x 6 x 8 x 10 x 12 . what is the greatest prime factor of f ( 36 ) ?"", Options: ""a ) 2 , b ) 5 , c ) 11 , d ) 17 , e ) 23"".",d,d
54,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""pipe a can fill a tank in 10 hours . due to a leak at the bottom , it takes 15 hours for the pipe a to fill the tank . in what time can the leak alone empty the full tank ?"", Options: ""a ) 76 , b ) 84 , c ) 56 , d ) 75 , e ) 30"".",e,c
55,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""5 women can do a work in two days . 10 men can complete the same work in five days . what is the ratio between the capacity of a man and a woman ?"", Options: ""a ) 1 : 2 , b ) 1 : 5 , c ) 2 : 3 , d ) 3 : 2 , e ) none of these"".",b,a
56,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""what is the positive difference between the sum of the squares of the first 8 positive integers and the sum of the prime numbers between the first square and fourth square ?"", Options: ""a ) 161 , b ) 162 , c ) 163 , d ) 164 , e ) 165"".",c,d
57,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the average age of 19 persons in a office is 15 years . out of these , the average age of 5 of them is 14 years and that of the other 9 persons is 16 years . the age of the 15 th person is ?"", Options: ""a ) 9 , b ) 71 , c ) 85 , d ) 92 , e ) 90"".",b,c
58,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the perimeter of an equilateral triangle is 60 . if one of the sides of the equilateral triangle is the side of an isosceles triangle of perimeter 45 , then how long is the base of isosceles triangle ?"", Options: ""a ) 5 units , b ) 10 units , c ) 15 units , d ) 20 units , e ) 25 units"".",a,c
59,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""calculate the ratio between x and y if 25 % of x equal to 40 % of y ?"", Options: ""a ) 5 : 8 , b ) 5 : 9 , c ) 5 : 7 , d ) 5 : 6 , e ) 5 : 4"".",a,d
60,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: "". 003 / ? = . 01"", Options: ""a ) . 3 , b ) . 09 , c ) . 009 , d ) . 0009 , e ) none of them"".",a,c
61,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if √ 10 = 3.16 , find the value of if √ 5 / 2"", Options: ""a ) 1.3 , b ) 1.58 , c ) 2.03 , d ) 2.15 , e ) 3.15"".",b,d
62,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the length of a rectangular plot is 20 metres more than its breadth . if the cost of fencing the plot @ rs . 26.50 per metre is rs . 7420 , what is the length of the plot in metres ?"", Options: ""a ) 20 , b ) 200 , c ) 300 , d ) 400 , e ) 80"".",e,a
63,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""30 men can do a work in 40 days . when should 12 men leave the work so that the entire work is completed in 40 days after they leave the work ?"", Options: ""a ) 18 days , b ) 10 days , c ) 55 days , d ) 44 days , e ) 22 days"".",a,d
64,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""carrie likes to buy t - shirts at the local clothing store . they cost $ 9.65 each . one day , she bought 12 t - shirts . how much money did she spend ?"", Options: ""a ) $ 115.8 , b ) $ 248.75 , c ) $ 200 , d ) $ 171.6 , e ) $ 190"".",a,d
65,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a train 110 m long is running with a speed of 30 km / h . in how many seconds will the train pass a man who is running at 3 km / h in the direction opposite to that in which the train is going ?"", Options: ""a ) 6 , b ) 8 , c ) 10 , d ) 12 , e ) 14"".",d,d
66,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""kanul spent $ 3000 in buying raw materials , $ 1000 in buying machinery and 30 % of the total amount he had as cash with him . what was the total amount ?"", Options: ""a ) $ 5825.16 , b ) $ 5725.26 , c ) $ 5714.28 , d ) $ 5912.52 , e ) $ 5614.46"".",c,d
67,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a sporting goods store sold 64 frisbees in one week , some for $ 3 and the rest for $ 4 each . if receipts from frisbee sales for the week totaled $ 204 , what is the fewest number of $ 3 frisbees that could have been sold ?"", Options: ""a ) 24 , b ) 12 , c ) 8 , d ) 52 , e ) 2"".",d,c
68,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two trains 110 meters and 200 meters in length respectively are running in opposite directions , one at the rate of 80 km and the other at the rate of 65 kmph . in what time will they be completely clear of each other from the moment they meet ?"", Options: ""a ) 4.85 , b ) 7.69 , c ) 6.85 , d ) 5.85 , e ) 6.15"".",b,c
69,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many 1 / 10 s are there in 37 1 / 2 ?"", Options: ""a ) 375 , b ) 475 , c ) 500 , d ) 670 , e ) 700"".",a,d
70,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how much interest will $ 10,000 earn in 3 months at an annual rate of 6 % ?"", Options: ""a ) $ 250 , b ) $ 150 , c ) $ 450 , d ) $ 550 , e ) $ 650"".",b,d
71,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""how many different values of positive integer x , for which | x + 9 | < x , are there ?"", Options: ""a ) 0 , b ) 2 , c ) 3 , d ) 8 , e ) 16"".",c,d
72,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if the average of 10 consecutive integers is 21.5 then the 10 th integer is : -"", Options: ""a ) 15 , b ) 20 , c ) 23 , d ) 26 , e ) 25"".",d,d
73,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in a box of 8 pens , a total of 3 are defective . if a customer buys 2 pens selected at random from the box , what is the probability that neither pen will be defective ?"", Options: ""a ) 2 / 10 , b ) 3 / 11 , c ) 4 / 13 , d ) 5 / 14 , e ) 6 / 17"".",d,d
74,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in filling a room with gas 100 m * 10 m * 10 m the volumes of gas will be ?"", Options: ""['a ) 100 cu . m', 'b ) 1000 cu . m', 'c ) 10000 cu . m', 'd ) 100000 cu . m', 'e ) 10000000 cu . m']"".",c,c
75,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a train passes a station platform in 30 sec and a man standing on the platform in 12 sec . if the speed of the train is 54 km / hr . what is the length of the platform ?"", Options: ""a ) 227 , b ) 240 , c ) 200 , d ) 178 , e ) 270"".",e,c
76,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a right triangle is inscribed in a circle . the legs of the triangle have lengths 6 and 8 . what is the diameter of the circle ?"", Options: ""['a ) 8', 'b ) 8 π', 'c ) 9 √ 3', 'd ) 10', 'e ) 12']"".",d,d
77,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""what is 15 percent of 64 ?"", Options: ""a ) 7.2 , b ) 8.4 , c ) 9.6 , d ) 10.4 , e ) 11.8"".",c,d
78,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""for any positive integer n , the sum of the first n positive integers equals n ( n + 1 ) / 2 . what is the sum of all the even integers between 99 and 181 ?"", Options: ""a ) 3820 , b ) 5740 , c ) 6580 , d ) 7360 , e ) 9200"".",b,d
79,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if k is an integer and 0.0010101 x 10 ^ k is greater than 10 , what is the least possible value of k ?"", Options: ""a ) 2 , b ) 3 , c ) 4 , d ) 5 , e ) 6"".",c,c
80,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if a and b are positive integers and ( 3 ^ a ) ^ b = 3 ^ 3 , what is the value of 3 ^ a * 3 ^ b ?"", Options: ""a ) 3 , b ) 9 , c ) 81 , d ) 27 , e ) 243"".",c,d
81,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a gardener is going to plant 2 red rosebushes and 2 white rosebushes . if the gardener is to select each of the bushes at random , one at a time , and plant them in a row , what is the probability that the 2 rosebushes in the middle of the row will be the red rosebushes ?"", Options: ""a ) 1 / 12 , b ) 1 / 6 , c ) 1 / 5 , d ) 1 / 3 , e ) ½"".",b,d
82,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""what will be the lcm of 8 , 24 , 36 and 54"", Options: ""a ) 54 , b ) 108 , c ) 216 , d ) 432 , e ) none of these"".",c,a
83,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a number exceeds by 35 from its 3 / 8 part . then the number is ?"", Options: ""a ) a ) 56 , b ) b ) 35 , c ) c ) 39 , d ) d ) 40 , e ) e ) 45"".",a,d
84,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if 0.75 : x : : 5 : 6 , then x is equal to :"", Options: ""a ) 1.12 , b ) 1.16 , c ) 1.2 , d ) 0.9 , e ) none of these"".",d,c
85,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two trains of equal lengths take 10 sec and 14 sec respectively to cross a telegraph post . if the length of each train be 120 m , in what time will they cross other travelling in opposite direction ?"", Options: ""a ) 10 , b ) 12 , c ) 13 , d ) 11.7 , e ) 15"".",d,c
86,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""four equal circles are described about the four corners of a square so that each touches two of the others . if a side of the square is 14 cm , then the area enclosed between the circumferences of the circles is :"", Options: ""['a ) 24 cm 2', 'b ) 42 cm 2', 'c ) 154 cm 2', 'd ) 196 cm 2', 'e ) none of these']"".",b,c
87,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""in the coordinate plane , line a has a slope of - 1 and an x - intercept of 1 . line b has a slope of 4 and a y - intercept of - 4 . if the two lines intersect at the point ( a , b ) , what is the sum a + b ?"", Options: ""a ) 0 , b ) 1 , c ) 2 , d ) 3 , e ) 4"".",b,d
88,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""if the annual increase in the population of a town is 10 % and the present number of people is 10000 , what will the population be in 2 years ?"", Options: ""a ) 12100 , b ) 15240 , c ) 12456 , d ) 11452 , e ) 10002"".",a,c
89,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""the sum of two consecutive integers is 41 . find the numbers ."", Options: ""a ) 17 , 18 , b ) 7 , 8 , c ) 5 , 6 , d ) 20,21 , e ) 8 , 9"".",d,a
90,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""calculate the circumference of a circular field whose radius is 10 centimeters ."", Options: ""a ) 20 π cm , b ) 19 π cm , c ) 28 π cm , d ) 25 π cm , e ) 30 π cm"".",a,a
91,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a certain company ’ s profit in 1996 was 15 percent greater than its profit in 1995 , and its profit in 1997 was 35 percent greater than its profit in 1996 . the company ’ s profit in 1997 was what percent greater than its profit in 1995 ?"", Options: ""a ) 5 % , b ) 18 % , c ) 33 % , d ) 35 % , e ) 55.25 %"".",e,d
92,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""a , b and c started a partnership business by investing rs . 12000 , rs . 16000 , rs . 20000 respectively . at the end of the year , the profit were distributed among them . if c ' s share of profit is 36000 , what is the total profit ?"", Options: ""a ) 70000 , b ) 60000 , c ) 86400 , d ) 90000 , e ) 50000"".",c,d
93,"Answer: given the five possible answers provided, from a to e, pick the one which answers the math question correctly. Question: ""two trains running in opposite directions cross a man standing on the platform in 27 seconds and 17 seconds respectively . if they cross each other in 24 seconds , what is the ratio of their speeds ?"", Options: ""a ) 1 : 3 , b ) 3 : 1 , c ) 7 : 3 , d ) 3 : 2 , e ) 3 : 4"".",c,d
