,query,gold_answer,model_answer
14,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@tkcaddie @warriors @NFL @robmillertime @Dell @BigWatchLover @skullcandy @sirvezas @MGMResortsIntl @barstoolsports @BarstoolBigCat Checks computers for accuracy of their internal clocks.""",neutral,positive
15,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""In the second part of our interview with @Dell, Dennis Hoffman talks about #AI, the supply chain crisis, and how the pandemic has changed working culture for good. Read the interview now: https://t.co/hAJQvKHW98""",neutral,positive
16,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@tkcaddie @warriors @NFL @robmillertime @Dell @BigWatchLover @skullcandy @sirvezas @MGMResortsIntl @barstoolsports @BarstoolBigCat Covid mask mandate enforcement""",neutral,positive
17,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Shailesh__ @Dell @Dell_IN @DellCares @DellTechIndia @DellCaresPRO @DellServices @MichaelDell Sue them. If you have no leverage they do not care. They have compartmentalized each group so much support is useless. I'm still working on my case adding docs monthly because they keep violating a no contact order on a system they won't return.""",negative,negative
18,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""The BADGE of HONOR 🎖

Thank you…. @DellTech @Dell_HCI @DellStorage @DellAPEX @Dell_Edge @Dell @DellDataProtect 
🔵👍

#sunday #learning #education #edutwitter #sundayvibes #TechTrees #certification #delltechnologies #Cloud #datacenters #information https://t.co/XvA9ZKbLkf""",positive,positive
19,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@LouisvilleCPU @Dell @Lenovo @HP I just looked at Li Ion Batteries on Amazon &amp; could only validate 1 of a couple dozen 3rd party sellers.  Business addresses are either in China &amp; US addresses are virtual offices. Couldn’t find D&amp;Bs or Experian Business reports under the US based business/seller names.""",negative,negative
20,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell Not trustworthy dell is not. Lost trust. Dell esclation member dont know how to treat customers... seling all my 4 laptops 2 pc and going to HP. And suggested all my friends to never trust on dell. Thanks Dell to show such a cheap level.""",negative,negative
21,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Shailesh__ @Dell @Dell_IN @DellCares @DellTechIndia @DellCaresPRO @DellServices @MichaelDell Sell you rabies to Micheal Dell. We order pc all in one date 4/12/21 pay got nothing.Shark Michael keep our money €1959,00 not back yet.We,ll ask news papers put this issue there.Damaged will be on Dell shark.Zie Order 616441591.Amen""",negative,negative
22,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Shailesh__ @Dell @Dell_IN @DellCares @DellTechIndia @DellCaresPRO @DellServices @MichaelDell Dell don't care mate they're awful at customer service and hide behind twitter bots""",negative,negative
23,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""#counterfeit Lithium Ion #laptop batteries for @Dell @Lenovo and @HP is a problem which continues to grow and poses many safety risks.

Avoid ""Marketplace"" websites and if a listing says it's ""genuine"", it probably isn't.  

https://t.co/wgNkbVo7FY""",negative,negative
24,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Netflix 800G @dell prototype FreeBSD (OCA) server specs https://t.co/1pXJVHCBa1 https://t.co/1igkrA22Wt""",neutral,positive
25,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Hottest #show ever!! So sensual!  https://t.co/90HlnV51vp #F4FVOD @Shrndiane @plymouthrock47 
@dell #laptop @flirtforfree @DCCheerleaders 🏈🤠💙🐴
@camster @getspectrum @marvel @twitter""",positive,positive
26,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell need customer support to understand my issue and resolve. can't talk to them all day. For a camera not detected issue. Need Hardware support not Remote Tech. @dell

ST: DHR33G3""",negative,negative
27,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell worst experience with dell, especially dell latitude 3410 model, having 3 yrs onsite warranty and 1.2 yrs yet to expire it and  facing issues after every 1-2 month that started after 8-9 month of purchased-just wait for their technician to resolve the issue -only you can do""",negative,negative
28,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell recently I purchased this dell laptop it has some problem with its trackpad then the company says the product is under warranty so they will change the trackpad but the new trackpad is also useless. 
@DellOutlet please take a look at this video and help me https://t.co/r7pegmDhyS""",negative,negative
29,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Avast buying my beloved add-on is like @dell buying any company. Ahem.  Force10 anyone?

https://t.co/34F6gAbdK7""",neutral,positive
30,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@shadan_23 @Dell Tell them that’s not good enough. @DellAustralia needs to honour their contract of sale.""",negative,negative
31,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@GregoInc @DellAustralia @Dell yea, the response sucked ass""",negative,negative
32,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""So it seems @DellAustralia has complete messed up a goldmine marketing opportunity.

After a glitch caused insanely low prices on the Dell Australia website, how does @dell respond... too bad, we're cancelling the order.
#CustomerService #FAIL https://t.co/1LHYmwyKLH""",negative,negative
33,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""#facebookdown @TheRock @steveaustinBSR  @WWEUniverse  @JohnCena #psndown @Microsoft @playstation @starwars @Dell @CountryMusic @_KennyRogers @ScienceNews @StarTrek  i had my shoes so long that the seams were starting to come off the sides so i bought a new pair https://t.co/lsym6Let3Y""",neutral,positive
34,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""This fucking shit still breathing even after 8 years. Well, maybe he had problems with lcd and the battery. But, I love him. My true love❤️ @Dell https://t.co/VmXHN6T4HA https://t.co/sPQLiUFaQE""",negative,positive
35,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Disabling my GPU is not a solution for this blue screen error that’s been plaguing users with older laptops like myself for months. And I’ve seen nothing from @dell on the issue.""",negative,negative
36,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""2 new @Dell laptops July, both die after critical updates. 5 motherboards later btween them, 1 just died again. @DellCares? Not when asking 4 refund instead of fixing (inc waiting parts to come from O.S again). Can’t escalate, just repeatedly told “ongoing motherboard issues”. https://t.co/dJYwPBxFfP""",negative,negative
37,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@tkcaddie @warriors @NFL @robmillertime @Dell @BigWatchLover @skullcandy @sirvezas @MGMResortsIntl @barstoolsports @BarstoolBigCat Knock off watch trader?""",neutral,negative
38,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@github @dell is my first lapto  It's been ten years but it still looks the same today""",positive,positive
39,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@tkcaddie @warriors @NFL @robmillertime @Dell @BigWatchLover @skullcandy @sirvezas @MGMResortsIntl @barstoolsports @BarstoolBigCat ""Oh, this is your grandson - he's a good boy. Now I know why tigers eat their young."" - Al Czervik""",neutral,positive
40,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""I was so excited when I found an amazing online deal from @Dell for a new monitor. They just cancelled the order for me. Bitterly disappointed 😔 
#youtuber #minecraft #twitchstreamer""",negative,negative
41,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@github A @Dell laptop.""",neutral,positive
42,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@lenovoUS @Dell @intel @Microsoft @Apple I love my NUC.  I bought it because I can upgrade it, just memory and storage.  Our Spro 3s and apples not so much.  I'll have clear the hard drives on them prematurely for security reasons. 

https://t.co/EYsngz6QMd""",positive,positive
43,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AvidDabbler @system76 @ubuntu @Dell @alpinelinux @fabricatorz @StlBWorks Btw Debian just booted off live usb stick first time: https://t.co/nkLILiBbNZ""",neutral,positive
44,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""anyone ever have an issue with @Dell bought a U4919DW about a yr later its die. they send a replacement and that dies in 30 days. they send a 2nd replacement and the display port doesnt work ??? and their support team doesnt seem to want to help at all""",negative,negative
45,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Samm Henshaw - The World Is Mine (Official Video) https://t.co/zdbALEuBZX via @YouTube gotta thank @Dell for the Ad on @YouTube for putting me on this @SammHenshaw jam, had to add it to the playlist, thanks! #music #youtube #DELL #technology""",positive,positive
46,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Thinking of selling my @Dell XPS13 and getting an M1 Pro MacBook as my daily dev machine. @fedora is really good, but I miss using macOS""",positive,negative
47,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Not only were they buggy to start, they can be an actual nightmare because corporations like @Apple and @Dell want to cut so many corners and deliver toys that won't even last. And Apple has gotten insane with triple checking on security logins. Super over-paranoid!!!""",negative,negative
48,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Sent my guy @dell.colby off to @central_washington_university today. Cried my eyes out as I delivered his farewell prayer. 
So proud of the person he has chosen to be and excited for this step in his journey.

Love you buddy. https://t.co/WMRRGBimRN https://t.co/D1Rz44HFat""",positive,positive
49,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@ScottishVikingr @Dell I want one of those!""",positive,positive
50,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""The Dell product placement in The Big Bang Theory is the best I've seen so far. I'm watching an episode from the year 2007, yes 15 years old, and still had the urge to look up the current line up of XPS and Alienware laptops on Dell's website.
Wonderfully executed! @Dell 👏""",positive,positive
51,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AvidDabbler @system76 @ubuntu @Dell @alpinelinux @fabricatorz With that being said, I think @system76 focus on their own community-based-debian-ubuntu Linux to support their hardware is TOTALLY CORRECT. 

That fits with my experience in bringing hardware and software together.

I am just eager to help one of my fav nonprofits: @StlBWorks""",positive,positive
52,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AvidDabbler @system76 @ubuntu @Dell @alpinelinux Yes, one thing I learned is that you MUST HAVE A PAID TEAM on the other side, and ideally a for-profit, to keep a growing open source project alive.

The currency called social-good-will, is not enough to sustain people, particularly with families.

You can look up @fabricatorz""",neutral,negative
53,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@kidproto @system76 @ubuntu @Dell @alpinelinux Honestly I think you will see the same problems they are both Debian based so instructions are “generally” the same. This is why I got out. I can spend time I could be building on fixing my own computer.""",negative,positive
54,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AvidDabbler @system76 @ubuntu @Dell (oops forgot to finish my sentence)

...is to go with @alpinelinux which is more understandable and bare bones for packaging docker images for multi-architecture use.

Yah dig?""",neutral,positive
55,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AvidDabbler @system76 Ok, so probably better just going with @ubuntu then if they solved their product focus issues from before, right?

My real objective unless I am wowed with POP-OS (btw, I hit my first problem in an unsigned kernel on a 3rd gen intel i7 chip on a dell optiplex 7010 (@Dell) )""",neutral,negative
56,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""I was having a issue with my 3.5 jack,The representative guided me through steps to resolve it and now my pc is not starting after the dell https://t.co/3vA5fFWU1r screen
Unable to bootup.@DellTechIndia @DellCares @Dell 
What a service instead of resolving they created problem.""",negative,negative
57,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Gp_mamaji @GavinNewsom @Apple @HPE @Dell @BetoORourke Rights for what! Killing babies. Nice you like barbaricness. Everyone of you will see these babies torn up and the life snuffed out of them and NO ESCAPE when your time comes, guaranteed.""",negative,negative
58,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""NEW Technical Insight: In this free report, we provide a detailed overview of #MultiCloud Data Management and dive into current vendor solutions. Download this free report now: https://t.co/9ffUINVDAI #MCDM @Cohesity #Helios @NetApp #CloudManager @Dell #DataIQ @VeritasTechLLC https://t.co/8E5y0eUyB2""",neutral,positive
59,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""3. After idrac reset, repeat and hope for the best. Rinse and repeat for N servers.

4. Every successful upgrade takes 15+ minutes to complete. Madness.

iDRAC is literally Dell's version of dracula sucking the blood out of every sys-op engineer.

@Dell, you suck.""",negative,negative
60,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell what’s the problem in giving return shipping label for the returns?""",negative,negative
61,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""It's been 1 month my laptop crashed. DELL service is so pathetic they are not even responding to my emails. They promise a time for visit and then don't show up. This has happened multiple times. The moment my laptop gets fixed I am gonna sell it. @Dell @DellOutlet @AlokOhrie""",negative,negative
62,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell Who do we talk to about a Dell rewards account that is erroring out. Says amount is available, but when trying to use it saying you cannot go over amount available. Tried sales, and CS... no help!!""",negative,negative
63,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AGONbyAOC @Dell if i recall https://t.co/u93SZw1hfa""",neutral,negative
64,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon Playing with POWA‼️""",neutral,positive
65,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Incredible. Sent in my daughters laptop to @Dell and recieved someone else's in return. No support on weekends and calling is a nightmare. @DellServices""",negative,positive
66,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@github I think it was a @Dell""",neutral,positive
67,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell_IN @DellCares @Dell could you please mention the authorised service centre details in my location""",neutral,positive
68,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Its only a waste of money to buy any product from @HP  and I suggest others to buy from other brands like @Dell rather than going for HP product . I want my money back and please take back your shitty laptop if you cant provide good service.
#hpworstproductandworstservices https://t.co/5NzKhmZN1H""",negative,negative
69,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Please don't buy dell laptop anyone they are doing fraud with customers. They are giving faulty laptop and they do not giving replacement. I am waiting from last two months and still they did not give me replacement. And my laptop picked up before 20 days. @Dell @DellCares""",negative,negative
70,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@DellCares @DellCares @Dell @AlokOhrie @KavitaMehra  your technician penalizing me to post on social media. I called twice but he was saying that he will come. I have very crucial meeting on Monday and my dell laptop is not functioning properly. @KavitaMehra speak with your team""",negative,negative
71,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""7 Best Gaming Laptops under ₹69,999 in India (September 2022)
#gaming @ASUSIndia @HP @msigaming @Acer_India @Dell #laptops 
https://t.co/CoDbUQLYzV""",positive,positive
72,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell @KavitaMehra @AlokOhrie This is not what I have expected. Yesterday your that he will come then he didn't come then from Today morning I have been kept on following up with him but he is not picking up my call""",negative,negative
73,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@DellCares @AlokOhrie  @Dell @KavitaMehra This is unexpected experience from Dell. I have been following up with your customer service from 12th of this month and there was a ticket raised for technician for the issue but your technician is keep fooling me.""",negative,negative
74,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@AlokOhrie @Dell @MichaelDell @DellCaresPRO bought Inspiron 16 7620 2-in-1 (ESC: 17622606999, Service Tag: 83G1ML3) on 6th Sep'22 at price of INR 91000. trackpad started behaving erratic, touch not working properly. Want refund for such a shit product @DellCares have some shame""",negative,negative
75,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@github First computer that I bought was a @LenovoThinkPad e480, I ended up buying @Dell xps 15 shortly after""",neutral,negative
76,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell @DellCares My Laptop has hinge issue which I bring to the notice of customer care and they schedule the engineer visit on Thursday but no one shows up, then again it was rescheduled to next day, still no one shows up , customer care is saying they do not have info.""",negative,negative
77,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Check out this #review for the @Dell #Precision 5470 mobile #workstation. The reviewer highlights how this platform  is the sweet spot in size and performance vs. XPS 13 &amp; #XPS 15
#iwork4dell https://t.co/JyYPmjb9vN""",positive,positive
78,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell Let me be frank, your service on the ground level sucks. I have been running behind your extremely unskilled and not updated service for a very simple hardware issue for the last 6 months. Finally, some Chinese company solves what you cannot. Good luck on that.""",negative,negative
79,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell what is this behavior 😥 https://t.co/iW0viNOThZ""",negative,negative
80,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@yash___garg @Dell Hmm, wow

Am so proud of Dell, never thought they would achieve this level of success 😭😂""",positive,positive
81,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""# boycott dell @Dell @DellCares""",negative,negative
82,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""Please don't buy dell laptop they are doing fraud with customers. @Dell""",negative,negative
83,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell  I bought your shitty product laptop , which has been showing fine colours in various problems. Shame on You !!  I need refund or the replacement immediately !! Ur service is more pathetic!!! Shame on You!!!""",negative,negative
84,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""The issue is still exist!! I don’t want to buy @Dell anymore. What is the plan of @ICICIBank_Care ? I will wait 48 hours. Next @HDFC_Bank""",negative,negative
85,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""It's Friday, and you know what that means.  It's time for my once per week reminder to never buy a @dell""",negative,negative
86,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@github My first laptop is  @Dell #inspiron15 bought one year ago.
 Till now I am using this.""",positive,positive
87,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@BobJefferson77 @HowieCarrShow @Dell Hi Bob.  Is name calling necessary?  I seriously doubt @Dell would want their employees to tweet such a thing.""",negative,negative
88,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""#facebookdown @TheRock @steveaustinBSR  @WWEUniverse  @JohnCena #psndown @Microsoft @playstation @starwars @Dell @CountryMusic @_KennyRogers @ScienceNews @StarTrek  what would you do if 52 people drop dead all of a sudden and only thing they had in common was pacemaker""",neutral,negative
89,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon I see… wish Dell would move away from the 1960’s inside look and step back from proprietary parts. It’d be easier for you to upgrade in this way.""",neutral,negative
90,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell Hello give me my momey back""",neutral,positive
91,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell Terrible because you stole my money""",negative,negative
92,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell hiiii, y'all are stealing from me :) term ended in July and you keep taking my money!!!!!""",negative,negative
93,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""My Friday has very quickly turned into a Monday. Encountered blue screen after about 20secs from signing into my @Dell XPS desktop. This happened 4 or 5 more times w/ different troubleshooting each time. No luck. Called Dell and was told corrupted memory. So random. 🤬🤦‍♂️""",negative,negative
94,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon Nice!""",positive,positive
95,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@icarus_boy @Alienware @Dell @Radeon Alienware Aurora R10 Liquid Cooled Gaming Desktop - AMD Ryzen 9 5900, 32GB DDR4 XMP HyperX Fury RAM, 2TB SDD + 2TB HDD, Wi-Fi 6, VR Ready, AMD Radeon RX 6800 XT 16GB GDDR6, Windows 11 Home - Black https://t.co/gWYIIDh4WU""",neutral,positive
96,"Hello there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@TheCrabbyPatty1 @Alienware @Dell @Radeon Well...""",neutral,positive
97,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""J. Krantz, E. Wijmans, A. Majumdar, D. Batra, S. Lee, Beyond the nav-graph: vision-and-language navigation in continuous environments, in European Conference on Computer Vision (Springer, 2020), pp. 104–120 @MichaelDell @Dell #environment https://t.co/qatBA442LU""",neutral,positive
98,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon I had a Alienware like this. Had to keep the case open at all times to keep the temps low . Better off putting this stuff into a more modern case. The Alienware uses a ancient chassis with a plastic cover that has like zero airflow.""",negative,negative
99,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon Specs?""",neutral,positive
100,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""John Blackwood at @UmpquaCC shares how @Intel &amp; @Dell helped the college fund a new program in Automation, Machine Learning &amp; Robotics, which all revolves around #AI tech. Get the details at Learn&gt;Showcase&gt;Academic &gt;USA @ https://t.co/Tl0ULyXiYS #AIImpactFest #IamIntel #IntelEdu https://t.co/JYOHG9MrlQ""",positive,positive
101,"Hi there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@MichaelDell my startup @NutKase_Tech (that I cofounded when I was a junior in HS) just closed its biggest deal in company history by supplying Calcasieu Parish Public Schools in Louisiana with 23,000 of our NK Rugged Shell Cases for their @Dell Latitude 3310 deployment!""",positive,positive
102,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? "".@DellTech is proud to be a Gold Sponsor of the upcoming Digital Pathology &amp; AI Congress in Seoul, South Korea 20-21 Sept. Attending the event? Stop by booth #2 to learn how solutions from @Dell can help you on your #digitalpathology journey: https://t.co/ajn0X98Yr6 #TransformHIT https://t.co/79t05mBV4c""",positive,positive
103,"Hey there, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon How old is the computer?""",neutral,negative
104,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@VIDEOGAMExJAMES @Alienware @Dell @Radeon Those blue mobo PCB... Quality! (TM OG character do not steal)""",positive,positive
105,"Hello, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""@Dell 

I'm trying to pay my bill, and your site is down.

can you have the IT guy reboot the server?

https://t.co/TLydMvUtIe

#ThatWouldBeGreat""",negative,negative
106,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""I swear if my grandmother’s pressure goes up over @Dell’s crappy customer service, we are going to have a much bigger problem.""",negative,negative
107,"Hey, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""My senior citizen g’ma has been stressed out by @dell and defective equipment they sent her this Spring. They claim they can’t replace this brand new computer due to supply chain. But If they don’t have a comparable then why not send an upgrade? That’s service 101.""",negative,negative
108,"Hi, Could you please answer the following: given the following review, is it a positive, neutral, or negative review? ""We’re reimagining patient care  – where secure, modern health IT solutions enable a more connected workforce providing personalized care to patients wherever they might be. Register now for the It's LIVE @Dell client product showcase: https://t.co/gFHwfdQb5K #TransformHIT https://t.co/bFxbRtNte3""",positive,positive
