,query,gold_answer,model_answer
10,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""What does it take to delight stakeholders with the online experience? This whitepaper on @Dell Technologies APEX shows how IT transformation paves a path to the post-hybrid #cloud era. Learn how the team at accel bi corporation can get you started. https://t.co/sBaKBIJQn1 https://t.co/ujDzMcCJLe""",optimism,surprise
11,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@BigwillUK @Alienware @Dell Good idea. I'll put it on the list""",anticipation,joy
12,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@teksyndicate @Alienware @Dell Looks great, hope you are feeling better.

I'm interested in the audio setup though, can you do a video on the APO 1.3 Equalizer setup?""",joy,joy
13,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Steve Gorman takes you through Part 2 of Exploring @F5 BIG-IP VE capabilities on @Dell PowerEdge R650 Servers. https://t.co/lmlXCB2WG0 https://t.co/ARnzf3z034""",anticipation,surprise
14,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Indian's decision to give incentives to @Apple and @Dell is a brilliant move but will it trickle down to bridge the digital divide?""",anticipation,surprise
15,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I am Steve, a Geek. I am the CEO of @TheGeekVillage.

Talk to me about your computer problems, no matter the brand.

Whether it's a @Dell, an @HP, @Lenovo, @ASUS, @Acer, mention it and we got you covered.

https://t.co/e6lZvOjy1b https://t.co/4dPkvy8tI3""",anticipation,trust
16,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@siim_kuusik @Alienware @Dell Because 3840x1600""",anticipation,fear
17,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""ummm @Dell ...your customer service is trash""",anger,anger
18,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Steve Gorman takes you through Part 2 of Exploring @F5 BIG-IP VE capabilities on @Dell PowerEdge R650 Servers.  #f5 #bef5 #aforcefor #bigip #virtual https://t.co/RbCRRUhYz1 https://t.co/uGxQCV2ePc""",anticipation,surprise
19,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""This week we were at the ""Top Gun"" themed @Dell Product Expo. Eddie Muñoz met Maverick look-alike, California Tom Cruise (Jerome LeBlanc)!

""I feel the need, the need for speed."" - Maverick
#topgun #topgunmaverick #dell #delltechnologies #lockncharge https://t.co/QHYH2EbMjq""",joy,joy
20,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Itsss been more than a week...i m following up with dell for troubleshootings...my https://t.co/lWhg2YKhQa suffering so as my hard earned money...hightly disappointed...contd..
@DellCares @Dell""",sadness,sadness
21,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell This must be @DellCares 🤣🤣
Or any of the Dell product.😛""",anticipation,surprise
22,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell If you are a Dell user then the emojis throughout the week will be
😡🤐😔😭😤🤬☹️""",anger,joy
23,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @UgreenOfficial Dell, you are day dreaming? You can't be a star. Your products are so bad that you can never be a star.""",anger,sadness
24,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Steve Gorman takes you through Part 2 of Exploring @F5 BIG-IP VE capabilities on @Dell PowerEdge R650 Servers.  https://t.co/x0oL0r09TD https://t.co/RVwoMzP4DF""",anticipation,surprise
25,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell @Dell_IN @DellCares @DellTechIndia 
Why you sell these faulty products, never expected this type of glitches in a month old product... we demand to replace this with a new one!!.. Don’t want to make this tweet a complain campaign against you.. 😡""",anger,anger
26,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""What does it take to delight stakeholders with the online experience? This whitepaper on @Dell Technologies APEX shows how IT transformation paves a path to the post-hybrid #cloud era. Learn how the team at ThinOps Services can get you started. https://t.co/id0uzen72M https://t.co/ln1GI4jiVu""",optimism,surprise
27,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""What does it take to delight stakeholders with the online experience? This whitepaper on @Dell Technologies APEX shows how IT transformation paves a path to the post-hybrid #cloud era. Learn how the team at ThinOps Services can get you started. https://t.co/GwduQZYHF9 https://t.co/Hv9Wav0vCz""",optimism,surprise
28,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @Violetprimrose4 The @Dell team is not of any use. They won't able to help you much. So better don't buy it.""",disgust,sadness
29,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @YouTube A one month old laptop is performing so weird that even their customer service people are unable to solve the problem.""",anger,surprise
30,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @YouTube But don't bring a Dell. Otherwise your life will become critical""",fear,fear
31,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Pathetic!!!!! I Dont mind taking legal action, this is deficency of service of which the customer is nt getting help..""",anger,anger
32,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Pathetic!!!!! I Dont mind taking legal action, this is deficency of service for which the customer is nt getting help..""",anger,anger
33,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @DellCares @sdrgkpup @Dell Pathetic!!!!! I Dont mind taking legal action, this is deficency of service for which the customer is nt getting help..""",anger,anger
34,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@intel @Dell Have a slow clap for this video as well https://t.co/htq86VW2fF""",anticipation,joy
35,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Pathetic!!!!! I Dont mind taking legal action, this is deficency of service of which the customer is nt getting help..""",anger,anger
36,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @sdrgkpup This is the level of understanding. You didn't see the retweet he did.
See the condition of @Dell service in India.""",disgust,trust
37,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @MichaelDell  u r known for the best in class laptop and hardware and even services. We are sure you will not disappoint. https://t.co/G7ECpgckwF""",optimism,optimism
38,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellClients @Dell @ConvergedUsers Happy Friday @Dell https://t.co/iL6JbI94iC""",joy,joy
39,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell : @YouTube bring on the spooky season 👻 https://t.co/4kiKS1kpes https://t.co/sipN82i13c""",fear,fear
40,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Thehe products of #Dell are very worse.""",anger,sadness
41,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Poor products #Dell""",disgust,sadness
42,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell Making life unhappy is the new tag line of #Dell""",sadness,sadness
43,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@intel @Dell Slow clap for? Their laptops? Read some reviews first.""",disgust,fear
44,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Laptops which is hardly works.. otherwise most of the time it's under repair.""",disgust,fear
45,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@teksyndicate @Alienware @Dell Why not the Dell Alienware AW3423DW?""",anticipation,surprise
46,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell If you are buying Dell, your are bringing trouble in your house.""",fear,fear
47,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell If you will buy Dell nothing can change your mood.""",optimism,joy
48,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Ohh.. are you ready to ruin your weekend? Then buy Dell.""",anticipation,fear
49,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Reply if you'd like to deploy IT solutions now and start paying up to 180 days later. Learn more about @Dell Financial Services. https://t.co/MkIOcP2xd3 https://t.co/QYrzuKsxRV""",anticipation,surprise
50,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell If you are buying a Dell, make sure you are making your life hell.
Better buy other laptops. If you wanted to opt for Dell better opt for garbage on the streets.""",anger,anger
51,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Buy @ASUS @Apple but say no to Dell. If you want to buy Dell then better donate your money to some orphanage.""",optimism,anger
52,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Don't buy Dell otherwise your mood graph will always start with 0""",disgust,anger
53,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Happy Friday @ConvergedUsers! 🤣""",joy,joy
54,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Dell makes everyone Friday unhappy.. so don't buy their products at all.""",anger,sadness
55,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @YouTube October is the best month to watch @ScreamMovies in our opinion🙂😉👍""",joy,fear
56,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""MY DESK'S FINAL FORM? Seriously, I'm finally happy with my monitor setup here... and I'll keep this setup whenever I move... FOREVER. What do you think?
https://t.co/WJZ2JXtOnX
@Alienware @Dell cheers. https://t.co/6Whhldfpv0""",joy,joy
57,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Dell Alienware computer has had software problems with SupportAssist since purchase.  Dell, despite paying for Premium Support, has never fixed issues.  Latest solution was to erase everything and reload....SupportAssist still doesn't work.""",anger,fear
58,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Hello @Dell Bought a laptop in dec 2021 and not a year has been completed my laptops motherboard has decided to stop working while there is no physical damage when we called the helpline and had to make 5 calls to finally speak to the supervisor so much for Dell customer service""",anger,fear
59,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Faster backup and restore times? Lowered storage consumption and costs? Read this customer story to see what @Dell #PowerProtect solutions offered one company, and reply to find out what we can do for you. https://t.co/L0eDLg8uCC https://t.co/S6agvOzXcI""",anticipation,trust
60,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""You have issues with your PC and don't know how to get it fixed. Don't panic......its an opportunity for you. @EzePete95851075 @MicrosoftHelps @HP @SamsungUS @Dell @Apple @MacMiller 

#repair #FIX #FixtheFriendSystem #CovidIsNotOver #지구에서년지성아환영해 #T20WorldCup2022 https://t.co/KxsYgtmTxz""",fear,optimism
61,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell told me that they think @Skittles smells like damp towels...""",disgust,fear
62,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""HUGE congratulations to Startup Battle 3.0 winner ➡️ @Ox_Fulfillment x @cyborgcharu for being featured in @BusinessInsider &amp; @Dell showcasing the journey at Ox! 🚀🚀🚀

We love to see our portfolio companies continuing to BUILD SOMETHING FROM NOTHING! 🔥 https://t.co/awBkn5ippB""",joy,joy
63,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @Dell Getting really frustrated as a business customer and the less than helpful support I've received. Technicians that refuse to respond to emails for days. To add insult to injury, my new system has already failed and is requiring replacement fans. Please help.""",anger,anger
64,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Happy Friday 💜""",joy,joy
65,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell happy Friday!""",joy,joy
66,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Is this good for digital drawing?""",anticipation,fear
67,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell That’s very great""",joy,joy
68,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell Technologies and Fujitsu Collaborate to Accelerate Open RAN Global Adoption

𝐊𝐧𝐨𝐰 𝐌𝐨𝐫𝐞👇

https://t.co/RRVtia8Kka

@Dell @Fujitsu_Global #collbration #RANglobaladoption #ncn #ncnmagzine""",joy,surprise
69,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@intel Core i5 1135G7 - 4732 points
@intel Core i5 1235 - 6619 points 
@Dell Latitude 5420 x 5430.
Cinebench R23. Good job Intel!""",joy,joy
70,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell @Dell very poor products.!""",disgust,sadness
71,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""It’s #InternationalPodcastDay 🎙 Check out:

@dell Trailblazers: https://t.co/sClExBGUvW

Radio @MuleSoft: https://t.co/uS1ki8v7Sj

@tylertech Podcast: https://t.co/KsM2w7Fhw2

@vmware vBarbecue: https://t.co/XEg94StRnt https://t.co/dmdOLeOotQ""",joy,surprise
72,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Shawnifee @Dell 

Really love to work as a technician 🥰""",joy,love
73,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @DellOutlet @DellCares @dell looks like there is some issue with your delivery system.. and neither your computerised system nor your executives r able to update me on the status of my laptop delivery!""",anger,fear
74,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Don't talk about tech. You are worse in tech.""",anger,anger
75,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""But don't buy @Dell products ever. https://t.co/oaWOIgYyV1""",sadness,fear
76,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Hhdhd50403236 @Dell Same here. My 1 month old laptop went for repair twice. From morning i am waiting for the customer service to assist. But all wasted.""",anger,sadness
77,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Save your money and stay away from Dell.""",optimism,anger
78,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AMD If you are buying any of the Dell product you are wasting your money. You won't get any help from customer service.""",anger,anger
79,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @EdwardWeinert Worse service. Can't get inspiration from Dell.""",anger,sadness
80,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Don't buy any of the product. Their customer service is worse.""",anger,anger
81,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AMD Don't buy any of the Dell products. Their customer service is worse. From morning i am trying to fix a problem which is still not fixed. OMG. What a stupid service.""",anger,anger
82,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Charlie_d_q_2 I used to be a Dell fan but, recently @Dell is showing a lot of problem with battery, like not detecting and we literally need to plugin to use the laptop after a year or two..""",sadness,fear
83,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AlokOhrie hii team, we are fed up with del support system, bought a laptop in April and now we are running here and there to get the issues rectified.. none of engineer is able to resolve the problem, only thing is teams r coming and Changing the parts @Dellcustservice""",anger,anger
84,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""#Dell, #Fujitsu Partner to Drive Open RAN Adoption
@Dell
@DellOutlet
@Fujitsu_Global 
@fujitsu_uk
@FujitsuAmerica
@FujitsuHPC
@Fujitsu_ID
@Fujitsu_Defence
@FujitsuUKEvents
@Fujitsu_NI
@FujitsuAU
@telecomdrive
https://t.co/hNjH5kreKB""",anticipation,surprise
85,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Reducing deployment and maintenance complexity is the goal behind @dell and @WindRiver's new collaboration. https://t.co/2PxQgPuHUU""",optimism,fear
86,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@jaserhunter @Dell Love the sales pitch lol""",joy,joy
87,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell We’re the same 😂😂""",joy,joy
88,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Why can't resolved my issue.
My system was shutdown but not coming Dell customer service centre.. nothing Any help.
#dell 
#Delllaptop
My service tag no ..6989208087
My phone no is 8541050722""",anger,fear
89,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""#Dell, #Fujitsu Partner to Drive Open RAN Adoption
@Dell 
@DellTech
@DellTechHealth
@Fujitsu_Global
@FujitsuAmerica

https://t.co/WdkbZpmRVg""",anticipation,surprise
90,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""RT gizbot ""Let's get into the details of the all-new Dell XPS 9315 2-in-1 notebooks.
@Dell https://t.co/8ZneuAC2G9""""",anticipation,surprise
91,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Let's get into the details of the all-new Dell XPS 9315 2-in-1 notebooks.
@Dell https://t.co/PnDEj8hvPR""",anticipation,surprise
92,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell Technologies and Fujitsu Collaborate to Accelerate Open RAN Global Adoption
@Dell_IN @Dell 
#collaborating #Communication #Integration 
https://t.co/QFMqptiSYo""",joy,surprise
93,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell india we purchased 52 docking station and we have around 100 users using dell laptop as well as dell monitor now they are refusing to replace my faulty product and disconnecting my every call....""",anger,anger
94,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@maxepaws @Dell A month old laptop which is been to service center twice. So if you will buy @Dell get ready for a regular visit to the service center. https://t.co/ZRWWTsRcoJ""",anticipation,joy
95,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell One more example.. their technical support is also worse. https://t.co/20atSgI4fg""",anger,fear
