,query,gold_answer,model_answer
55,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""MY DESK'S FINAL FORM? Seriously, I'm finally happy with my monitor setup here... and I'll keep this setup whenever I move... FOREVER. What do you think?
https://t.co/WJZ2JXtOnX
@Alienware @Dell cheers. https://t.co/6Whhldfpv0""",joy,joy
56,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Dell Alienware computer has had software problems with SupportAssist since purchase.  Dell, despite paying for Premium Support, has never fixed issues.  Latest solution was to erase everything and reload....SupportAssist still doesn't work.""",anger,fear
57,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Hello @Dell Bought a laptop in dec 2021 and not a year has been completed my laptops motherboard has decided to stop working while there is no physical damage when we called the helpline and had to make 5 calls to finally speak to the supervisor so much for Dell customer service""",anger,fear
58,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Faster backup and restore times? Lowered storage consumption and costs? Read this customer story to see what @Dell #PowerProtect solutions offered one company, and reply to find out what we can do for you. https://t.co/L0eDLg8uCC https://t.co/S6agvOzXcI""",anticipation,trust
59,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""You have issues with your PC and don't know how to get it fixed. Don't panic......its an opportunity for you. @EzePete95851075 @MicrosoftHelps @HP @SamsungUS @Dell @Apple @MacMiller 

#repair #FIX #FixtheFriendSystem #CovidIsNotOver #지구에서년지성아환영해 #T20WorldCup2022 https://t.co/KxsYgtmTxz""",fear,optimism
60,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell told me that they think @Skittles smells like damp towels...""",disgust,fear
61,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""HUGE congratulations to Startup Battle 3.0 winner ➡️ @Ox_Fulfillment x @cyborgcharu for being featured in @BusinessInsider &amp; @Dell showcasing the journey at Ox! 🚀🚀🚀

We love to see our portfolio companies continuing to BUILD SOMETHING FROM NOTHING! 🔥 https://t.co/awBkn5ippB""",joy,joy
62,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @Dell Getting really frustrated as a business customer and the less than helpful support I've received. Technicians that refuse to respond to emails for days. To add insult to injury, my new system has already failed and is requiring replacement fans. Please help.""",anger,anger
63,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Happy Friday 💜""",joy,joy
64,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell happy Friday!""",joy,joy
65,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Is this good for digital drawing?""",anticipation,fear
66,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell That’s very great""",joy,joy
67,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell Technologies and Fujitsu Collaborate to Accelerate Open RAN Global Adoption

𝐊𝐧𝐨𝐰 𝐌𝐨𝐫𝐞👇

https://t.co/RRVtia8Kka

@Dell @Fujitsu_Global #collbration #RANglobaladoption #ncn #ncnmagzine""",joy,surprise
68,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@intel Core i5 1135G7 - 4732 points
@intel Core i5 1235 - 6619 points 
@Dell Latitude 5420 x 5430.
Cinebench R23. Good job Intel!""",joy,joy
69,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell @Dell very poor products.!""",disgust,sadness
70,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""It’s #InternationalPodcastDay 🎙 Check out:

@dell Trailblazers: https://t.co/sClExBGUvW

Radio @MuleSoft: https://t.co/uS1ki8v7Sj

@tylertech Podcast: https://t.co/KsM2w7Fhw2

@vmware vBarbecue: https://t.co/XEg94StRnt https://t.co/dmdOLeOotQ""",joy,surprise
71,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Shawnifee @Dell 

Really love to work as a technician 🥰""",joy,love
72,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @DellOutlet @DellCares @dell looks like there is some issue with your delivery system.. and neither your computerised system nor your executives r able to update me on the status of my laptop delivery!""",anger,fear
73,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Don't talk about tech. You are worse in tech.""",anger,fear
74,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""But don't buy @Dell products ever. https://t.co/oaWOIgYyV1""",sadness,fear
75,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Hhdhd50403236 @Dell Same here. My 1 month old laptop went for repair twice. From morning i am waiting for the customer service to assist. But all wasted.""",anger,sadness
76,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Save your money and stay away from Dell.""",optimism,anger
77,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AMD If you are buying any of the Dell product you are wasting your money. You won't get any help from customer service.""",anger,anger
78,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @EdwardWeinert Worse service. Can't get inspiration from Dell.""",anger,sadness
79,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Don't buy any of the product. Their customer service is worse.""",anger,anger
80,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AMD Don't buy any of the Dell products. Their customer service is worse. From morning i am trying to fix a problem which is still not fixed. OMG. What a stupid service.""",anger,anger
81,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Charlie_d_q_2 I used to be a Dell fan but, recently @Dell is showing a lot of problem with battery, like not detecting and we literally need to plugin to use the laptop after a year or two..""",sadness,fear
82,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @AlokOhrie hii team, we are fed up with del support system, bought a laptop in April and now we are running here and there to get the issues rectified.. none of engineer is able to resolve the problem, only thing is teams r coming and Changing the parts @Dellcustservice""",anger,anger
83,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""#Dell, #Fujitsu Partner to Drive Open RAN Adoption
@Dell
@DellOutlet
@Fujitsu_Global 
@fujitsu_uk
@FujitsuAmerica
@FujitsuHPC
@Fujitsu_ID
@Fujitsu_Defence
@FujitsuUKEvents
@Fujitsu_NI
@FujitsuAU
@telecomdrive
https://t.co/hNjH5kreKB""",anticipation,surprise
84,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Reducing deployment and maintenance complexity is the goal behind @dell and @WindRiver's new collaboration. https://t.co/2PxQgPuHUU""",optimism,fear
85,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@jaserhunter @Dell Love the sales pitch lol""",joy,joy
86,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell We’re the same 😂😂""",joy,joy
87,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Why can't resolved my issue.
My system was shutdown but not coming Dell customer service centre.. nothing Any help.
#dell 
#Delllaptop
My service tag no ..6989208087
My phone no is 8541050722""",anger,fear
88,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""#Dell, #Fujitsu Partner to Drive Open RAN Adoption
@Dell 
@DellTech
@DellTechHealth
@Fujitsu_Global
@FujitsuAmerica

https://t.co/WdkbZpmRVg""",anticipation,fear
89,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""RT gizbot ""Let's get into the details of the all-new Dell XPS 9315 2-in-1 notebooks.
@Dell https://t.co/8ZneuAC2G9""""",anticipation,surprise
90,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Let's get into the details of the all-new Dell XPS 9315 2-in-1 notebooks.
@Dell https://t.co/PnDEj8hvPR""",anticipation,surprise
91,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell Technologies and Fujitsu Collaborate to Accelerate Open RAN Global Adoption
@Dell_IN @Dell 
#collaborating #Communication #Integration 
https://t.co/QFMqptiSYo""",joy,surprise
92,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell india we purchased 52 docking station and we have around 100 users using dell laptop as well as dell monitor now they are refusing to replace my faulty product and disconnecting my every call....""",anger,anger
93,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@maxepaws @Dell A month old laptop which is been to service center twice. So if you will buy @Dell get ready for a regular visit to the service center. https://t.co/ZRWWTsRcoJ""",anticipation,fear
94,"Could you please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ashu_k7 @Dell One more example.. their technical support is also worse. https://t.co/20atSgI4fg""",anger,fear
