,query,gold_answer,model_answer
35,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @DellCares @DellCaresPRO 
 complaining on tollfree regarding the wireless mouse - I completely ignored dealer said no distributor here and no service centre here in kanpur and tollfree no. person said only dealer will help.. who will change my mouse""",anger,anger
36,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I have purchased the Dell machine 15/08/22 but not able to use because of charger issue and Dell is not able to replace the same and showing that charger will come in stock by 03/09/22. My service tag # 9D8D1Q3 please help me for the same.""",sadness,joy
37,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@thekiranbedi @NavjyotiIF @VFerose @SAP @AlokOhrie @DellTechIndia @Dell @neetusjoshi @BediUjala We are proud of this partnership 🙏! Ofcourse the credit of establishing this school goes to Ferose my ex-boss 🙏😊! Grateful of my past employer @saplabsindia and current @DellTechIndia""",joy,joy
38,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell students of @NavjyotiIF 
Trained in Vivaan Music School started with support of @VFerose of @SAP performed in Mumbai Invited by @AlokOhrie, @ArchNeha of @DellTechIndia. 
#DellTechForum @Dell @neetusjoshi @BediUjala 
#DellTechnologiesforward. 
-unforgettable for all. https://t.co/u79YKPgiGU""",joy,joy
39,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I Bought @Dell Laptop Inspiron 5502 from India and Moved to Spain .I am not even able to Watch YouTube in my Laptop. It shows Blue screen error always and heats the system. Even after servicing it, They didn't solve the problem. Worst experience with @Dell
#DontBuyDell 🤬🤬😡😡 https://t.co/j1a7PAJWqu""",anger,anger
40,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@JeddJedd @Dell QUICK do an NPS score!!!! Would you recommend Dell to a friend or co-worker?!

[0 1 2 3 4 5 6 7 8 9 10]""",anticipation,friend
41,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@HPIndia Registere a complaint on 7th august from twutter itself and today is 26 and still no response from their side, i guess they are just waiting for the warranty to get over. @HPIndia  @Apple @Dell @ASUS @Lenovo_in""",anger,anger
42,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@PMO_NaMo @PMOIndia @ZeeNewsEnglish @DellCares @Dell @MichaelDell @ABPNews @ndtv @aajtak 
I didn't get any response from Dell and my works are suffering.
I need refund of my hard earned money of Rs.64K spent on my laptop if they didn't replace my Dell laptop.""",disgust,anger
43,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""See how @Dell Technologies makes the #SAP Intelligent Enterprise a reality with validated solutions that advance cloud momentum, bridge data sources, and enable real-time intelligence.  #iwork4dell #SAP4U 
https://t.co/sgs08LIqN3 https://t.co/1luZSYZaom""",joy,joy
44,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Almost everyone who ""WORKS"" on their laptop uses a mouse. 
What stops laptop manufacturers from adding a folding mouse slot in their laptops? Design something! 
Make some money +++ lots of blessings!
@Lenovo @Dell @HP @Apple @ASUS @Samsung @Xiaomi https://t.co/k0z6Xy4x4B""",joy,joy
45,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@brandonscript @Dell If only they would do something to redeem themselves. Then my opinion of @Dell would increase dramatically.""",anticipation,surprise
46,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@brandonscript @Dell Good to know. I am a high value customer and because of your negative experience my opinion of Dell brand has decreased at least 25%.""",disgust,sadness
47,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@JeddJedd @Dell Wretched. And, you know, the original issue where 5 out of 6 displays were unusable.""",disgust,surprise
48,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I took the very latest model at the time of buying and have been really suffering with the computer. I don’t know when it ll get restarted. I am not able to give my exams and seriously I wonder why I even I have this computer.""",sadness,fear
49,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell  I’m really fed up with the service provided by you even after purchasing my Dell XPS 2in1 laptop with premium warranty. There was an issue with thunderbolt. Dell team has replaced my motherboard. Since then I am getting this issue and I’m not able to get rid of it. 1/2 https://t.co/Vanhy3zyl3""",anger,anger
50,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@brandonscript I’m definitely never buying @Dell again. Wow, what terrible customer service.""",anger,anger
51,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""#KSUM in collaboration with @Dell Technologies organized #India's first ever #webinar on #Designathon and we had our startups @coexintechnolo1 and Consors Technologies Private Limited and
an enthusiast bunch of participants. Sharing a few photos from the event.

#webinar https://t.co/cNKZbAT2fx""",joy,joy
52,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@PurolatorInc, I have a question: I place and order with @dell few days ago. A shipping label has been created on the 23rd. It's been almost three days and the package hasn't been picked up. What kid of business model is it? No wonder Amazon is killing everyone's business. https://t.co/STXzeHodxy""",anger,surprise
53,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Love it 😍""",joy,joy
54,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @Oracle @UnivOfTexas you ok with this? Not a welcoming environment for any STEM educated person who may be working as an H1B in your state. In a tight labor market. @GovAbbott and @TexasGOP https://t.co/OOlY6MuaWk""",disgust,fear
55,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Well obviously 🥳""",joy,joy
56,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@sqL_handLe @Dell yup. I shared tracking numbers with the escalation person, who says they can’t find them, and it’s my fault for not including RMA numbers in the boxes. 

RMA numbers their support never gave me, nor told me to include.

I can’t even contact @bbb_us because they’re unlisted.""",anger,fear
57,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I sent a message @Dell @DellCares pertaining to harassment from an operator leaving burping voicemails""",anger,anger
58,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""c’mon @Dell 
what the flip https://t.co/ApcdUgsLl5""",disgust,surprise
59,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""After sending 5 defective monitors back to @Dell, they now claim to only be able to locate one of them, and are offering a “one time exception“ to have that one refunded. We have no monitors, and they still have our $. What other company on earth treats their customers this way?""",anger,a company that sells monitors
60,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Helmet. @Dell Gladly share. Double barrel. Yes. Yes. @HelioMonsterMan https://t.co/g7LgQg6aUF""",joy,joy
61,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Buy 400-AXQJ #Dell 1.92TB TLC SAS 12Gbps Read Intensive #SolidStateDrive at https://t.co/ooOmmiLvZu

Order online visit: https://t.co/ooOmmiLvZu  or call us at (800) 249-0316

Get more #Deals and #Discounts visit: https://t.co/aDtgCSb8Zm

@Dell  #InternalSSD  #Storage  #DellSSD https://t.co/1Byuwn38it""",anticipation,surprise
62,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Ran into the phenomenal @ChristianSoldIt at the @Dell pitch-off event tonight. 

The Atlanta tech community has so many incredible ppl. 😎 https://t.co/0vLkCIf8GS""",joy,joy
63,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@jasminecrowe @Dell We’re so glad you’re here!""",joy,joy
64,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I am excited to be here @ATLTechVillage with @Dell supporting startups in my city tonight. https://t.co/EboN7UaLxp""",joy,joy
65,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Listening to the all-star panel share what  #Atlanta #startup founders want from corporates like  @Dell 1) Access to customers. 2) acknowledgment that startups add value 3) enterprise sales cycle https://t.co/Bsj3vh0GyL""",anticipation,surprise
66,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @DellOutlet I urgently need to repair my laptop with service tag 5RP0SF2. The screen automatically goes to sleep sometimes in between working and doesn't get on.Kindly send an onsite engineer as i have to move out urgently !""",disgust,anger
67,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""NEW Technical Insight: In this free report, we provide a detailed overview of #MultiCloud Data Management and dive into current vendor solutions. Download this free report now: https://t.co/9ffUINWbqg #MCDM @Cohesity #Helios @NetApp #CloudManager @Dell #DataIQ @VeritasTechLLC https://t.co/mLeKK1DUgB""",anticipation,joy
68,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @dell Today was a good day.  I had to switch out just 3 of our schools defective Dell latitude 3120s for not powering on. Maybe my tech will have time Monday to reset the batteries of the 19 that need to be opened up and have their batteries reset. #notimefordefectiveequipment""",optimism,joy
69,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I will never, ever consider any purchase from @Dell after reading about the horrific fraud they perpetrate against their customers. https://t.co/1aldY4NA2m""",anger,fear
70,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Microsoft @Windows @Dell 
#Windows11 #Windows 

The simplest thing is a nightmare on Windows. You got it; just restarting or shutting down if there’s an update waiting.
No sir, you may not restart until that pesky update is complete.""",disgust,sadness
71,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Another vintage numpad to my collection: 1992 @Dell ANK-1 PS/2 with vintage @cherrymx Blacks and DCS double-shot ABS keycaps. #VintageComputing #RetroComputing #mechanicalkeyboards #90s https://t.co/hhU5bL8G7E""",joy,joy
72,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Discover how you can drive operational success with proactive support from a @Dell Technologies Platinum Partner → https://t.co/Jufk50gqxL

#Quadbridge #Delltechnologies #Platinumpartner #Itsolutions #Dellexperts""",optimism,joy
73,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? "". @Dell earnings are out - Infrastructure (+12%) grew faster than Client (+9%). Within Client (PC), Dell did well given their dependance on commercial (+15%) while consumer was the weak spot (-9%) entire PC space is worried but more exposure to commercial should help Dell""",fear,surprise
74,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Don't abandon the....something, I forgot already at https://t.co/Sy6IqrnkZi #Live #Twitchtv #Worldofships @dell @alienware @loupedeck https://t.co/9ZNXoYOA1n""",anticipation,surprise
75,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""So @Dell, I'm actually going to be buying a new monitor soon. Guess who I'm absolutely not going to be buying it from? Yeah, that's right! You guys! The only difference you can make is in whether I spend the rest of my life telling other people to avoid you like the plague too.""",anger,fear
76,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""So, the check from Dell finally, after iver 9 months of call center merry-go-round, arrived with the person shipped 2 consecutive faulty machines and... Its $74 short of the amount promised.

Guess we've gotta keep reiterating that @Dell is absolute garbage until they pay up. https://t.co/vuM6KIUhpl""",anger,surprise
77,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""If you're one of the first 1,500 fans into Chickasaw Bricktown Ballpark on Friday, August 26 to receive a camouflage OKC Dodgers  can koozie as part of our Hometown Heroes Military Night Celebration presented by @Dell! 

🎟️ : https://t.co/8TMz7LaNoP https://t.co/QAWZPeoABN""",joy,joy
78,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""See how @Dell Technologies makes the #SAP Intelligent Enterprise a reality with validated solutions that advance cloud momentum, bridge data sources, and enable real-time intelligence.  #iwork4dell #SAP4U 
https://t.co/dWXOjScnat https://t.co/WClFq7fKcI""",joy,joy
79,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I'm a Mac guy, through and through. However, in my professional capacity I often have to source Windows based hardware. @Dell has taken care of my need with great machines, but also great service when things do not go quite as planned. I thought somebody ought to know.""",joy,joy
80,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@ChristianSoldIt @OnRampHealth @Dell @gener8tor Thanks @ChristianSoldIt. It was good to see you at the event.""",joy,joy
81,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Fuel business growth with a tech upgrade, now at exclusive prices for members 8/25/2022-9/7/2022. SWE members save up to 42% on select @Dell branded equipment.

Visit https://t.co/1Had2EgiNL or call (855) 900-5548 to connect with a Small Business Advisor today. https://t.co/M3C1ycKUTe""",joy,joy
82,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@PakmanFPS @intelcanada @Dell Big moves Pak big move W!""",joy,joy
83,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Are you for real? 😂😂😂 #dell #DellTechForum https://t.co/76C3xIwTBg""",joy,joy
84,"Please answer the following: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell i am facing problems in the monitors you delivered, they are under warrantee and your customer care policy says a customer can't  mail you or call you and not even have a chat service. get the monitor replaced.""",anger,anger
