,query,gold_answer,model_answer
10,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""After giving  my laptop to @Dell service center.they unable to solve issue permanently.And I have talked dell online support lastly they are saying they can give me refurbished laptop.
But I refused to want refurbished laptop.""",anger,sadness
11,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I have wifi issue from six month in dell laptop, reported to @Dell online support till now they are unable to solve my wifi issue. I also contact to dell service center,they changed wifi card,but unable to resolve my issue. dell support saying they will give refurbished laptop""",anger,anger
12,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@rashmi_twts I have wifi issue from six month in dell laptop, reported to @Dell online support till now they are unable to solve my wifi issue. I also contact to dell service center,they changed wifi card,but unable to resolve my issue. dell support saying they will give refurbished laptop""",anger,anger
13,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell Same happened with me in my @HP Laptop 🥲""",sadness,surprise
14,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Money Keeps Raining Down From The #AWS #Cloud -“@awscloud  should surpass @Lenovo this year and @Dell before too long, and over the longest of hauls AWS has a good chance to catch @Microsoft ; it has already blown by @IBM @HP  @Cisco.” @NextPlatform 
 https://t.co/UbgJuO2NLF""",optimism,surprise
15,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I own a computer @dell and a cell phone @Apple #electronics""",joy,surprise
16,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Just purchased a brand new HP ENVY 34 all in one direct from @HP and it lasted 3 days before the screen went completly dead.
customer service a joke. @HPSupport refuse to send a new one as they want the old PC wipped, can't wipe it, noscreen @HPUK 
So should have stuck with @Dell""",anger,anger
17,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Hi....dears...don't fall in the trap of acerday deals they are selling old stocks with no return and no cancellation policy. I would like to suggest to buy good service providers with trusted laptops. Usually we check price don't fall in this trap. Buy @Dell , @Lenovo and @HP. https://t.co/ocyk99fvD3""",anger,fear
18,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell Man, this is bad.""",disgust,anger
19,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Day #6 #DellNightmare
2nd day stuck at home, waiting for either the technician to turn up or phone call to say when 1 might come.

[Back story: Brand new @Dell Inspiron3910 not working, apparently due to dud video card. Courteous helpline folks at @DellCares can't help further.]""",fear,surprise
20,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I am talking on your helpline for last eight days continuously (08025108037). My service tag is JHNP203. My service request number is 147467629. I am having 2 years premium warranty.
What else you want ..
Still my case is not yet resolved. 
GOD .Tell me where do I approach""",anger,helpline
21,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I am talking on your helpline for last eight days continuously (08025108037). My service tag is JHNP203. My service request number is 147467629. I am having 2 years premium warranty.
What else you want. Still my case is not yet resolved. GOD  Tell me where do I approach.""",anger,helpline
22,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @Dell @DellOutlet 
This poor service  what I am getting from Dell, I have asked for charger replacement but instead others unnecessary parts also placed which is NOT at all required and its impacting request to fulfill this request.
This is how Dellworks https://t.co/7Js3dbR0xG https://t.co/Iz50LxxV3x""",anger,anger
23,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Got to love when @Cex won't accept a laptop because the battery is too shit. When @Dell 's own software calls the battery health excellent 🤣 https://t.co/H8LcSnHZGr""",anger,love
24,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell seriously ? You're a joke with your broken support site 🤣
https://t.co/p5P6O54gL8""",anger,sadness
25,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @Dell @DellCares @DellOutlet @dellindia @ConsumerReports @consumerforum @jagograhakjago Worst product with worst after Sales Service from Dell. I have purchased Dell G15 5511 said to be a high-end laptop &amp; in just 4 months I am experiencing a flickering screen. No support at all""",anger,anger
26,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @Dell @DellCares @DellOutlet @dellindia @ConsumerReports @consumerforum @jagograhakjago Worst product with worst after Sales Service from Dell. I have purchased Dell G15 5511 said to be a high-end laptop &amp; in just 4 months I am experiencing a flickering screen. No support at all""",anger,anger
27,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @Dell did not received required assistant. This is not the way to provide services. Plz connect me someone in my mail ashwinitiwar@gmail.com""",anger,anger
28,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Horrible support from @Dell @DellOutlet.Bought laptop in Mar22,some keys don't work properly.Calls are just kept on hold for hours together and every call there is new person, no intent of solution. @EconomicTimes @firstpost @TimesNow @timesofindia @FinancialTimes @IndianExpress""",anger,sadness
29,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""New Case Study: Creating a great brand-game partnership program requires creativity, industry knowledge, and a deep connection to the gamer audiences. 🎮✨

👀Find out how @Dell uses Newzoo Expert to identify potential partners and track success? https://t.co/14rPFatR86 https://t.co/wb6AaaY4xZ""",optimism,joy
30,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell hello""",disgust,joy
31,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell SR#: 1102984589
I have placed a request to replace charger but it's not delivered yet, ita impacting work""",anger,sadness
32,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""This approach has long been under consideration by @Apple, and a recent patent reveals that @Dell is also taking it into account.

Read More:
https://t.co/ub4DEmrUCa

#techxpakitan #Dell #Apple #Laptop #Portable #devices #technology #StockMarket https://t.co/R1lViEJsIm""",anticipation,surprise
33,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Windows @Dell on a dell laptop that shipped with win11, the supportassist tool doesn't find any issues, sfc says component issue - appwiz not working https://t.co/cHH5gDTNJb""",anger,joy
34,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@AshT_PEL @PEL_ICT @PixBrookA @Dell Yeah, it it something I do want to look at, deployed allot of intune laptops during lockdown using Smoothwall cloud filter""",anticipation,surprise
35,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""The idea that B2B and B2C are two separate entities is being assigned to history - and are @Dell at the forefront of this thinking? https://t.co/sfc5iF6Wol""",anticipation,surprise
36,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dell: Clearance on Previous Generation Alienware 1 Year Premium Support @dell #couponit 
https://t.co/KHWImnRjwj""",disgust,surprise
37,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell Not a satisfactory response even their is no fault from my side. Lost trust from the brand value DELL. From today onwards I am not going to buy any product of Dell neither going to recommend. Being such a believer of brand trust has gone from today.""",sadness,trust
38,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Windows @Dell what is up with these windows updates #dell #windows https://t.co/9jnModTOoC""",disgust,joy
39,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""i dropkicked @Dell in havana oh nah nah""",disgust,sadness
40,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Accidentally! Water spills on my laptop, is it will working again? Or go to @Dell , @DellOutlet for repair it. https://t.co/ISNjnGN2kh""",disgust,anger
41,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell I purchased my laptop in April and to be honest my experience with your product hasn't been very great in these 3 months. And today was the peak of all of that when I saw how the hinges of my laptop were about to get broken and it seems like as if the screen will come out.""",sadness,sadness
42,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""The Global Threat Intelligence Security Solutions Market Anticipated To Generate A Revenue Of $18320.4 Million By 2027

𝐏𝐃𝐅 𝐒𝐚𝐦𝐩𝐥𝐞 : https://t.co/zMPRPkwwgt

@IBM @Fortinet @Dell @Webroot @McAfee @JuniperNetworks @DXCTechnology 

#security #solutions #Threat #market https://t.co/voeWzK6asB""",anticipation,surprise
43,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell for some reason was blocked by @DellCares.  Is this how you offer support to your customers?""",anger,anger
44,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @DellTech @MichaelDell @Dell @dell
It's almost 6 months and only chats are in progress in Twitter but no action.This is not the service which i expect from Dell.Not seen anybody seriously looking into my case history and have a conversation with me to get this resolved https://t.co/vBhoKfzBR0""",anger,anger
45,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Dispatch no. - 84432130622

Never expected this type of worst service from @Dell #DellTech #dellsupport 
Resolve my issue asap , bcz of you there is daily loss of mine too much.""",anger,sadness
46,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @DellOutlet 
Worst service ever by dell , they commited to repair my laptop in 2-3 days,and given ETA of 02 aug 22 , now they are saying will be done in 24 aug 22,what the hell is this,i told its critical
If you people unable to repair replace it,i cant wait for whole month""",anger,surprise
47,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@blind_cowboy @Dell Thank you. Happy to do it.""",joy,joy
48,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@bravadogaming @RLEsports @Alienware @DellTechMEA @DellTechZA @DellTech @Dell @intel @Intel_Africa Super hyped for the squad LFGGGG!!""",joy,excited
49,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell This marks the third technician I am connecting with. The last one restarted my computer after doing nothing and then closed the support session. 

This is not a good customer experience.""",anger,anger
50,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@amazonIN @mid_day @ndtv @TimesNow @amazon @IndianExpress @htTweets @Dell  i had purchased a laptop during amazon prime days. Later the prices dropped. I had option of cancelling and reordering. Not wanting to waste your shipping efforts, 1/3 https://t.co/6rleiSJoMX""",anger,anger
51,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCares @DellCares @Dell @Dell_IN your support has contacted that the issue will be escalated and solved soon. But it's already been 3 weeks since the issue started and 1 week since you support team contacted me, no one from dell contacted me for any discussion""",anger,anger
52,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@dell #Precision #mobile #workstation 5750 + @Dell C1422h #portable #display = productivity on the go! https://t.co/bhk8Wdgp4D""",joy,joy
53,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@NTCarver0 @Dell Good work. I currently disabled MaxxAudio, and I use USB headphones. Not what I should have to resort to.""",anger,joy
54,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell asked Dell for a refund within 30 days on my defective system. Instead of processing, they ran me around with technical support for 7 months, and now despite admitting that they made an error in not processing the refund, refuse to do anything. Any suggestions?""",anger,anger
55,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@NTCarver0 @Dell In fairness to Dell, the key point is they are fixing the issue. Often bugs are harder to track down &amp; resolve than they may first appear, which can necessitate a planned release date getting pushed back. They are working on it which is indeed good news. Thanks for the update!""",optimism,joy
56,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Join us for the last #NVMExpress hosted #FMS2022 session of the day in Ballroom E. First up: Curtis Ballard (@HPE) and Erik Smith (@Dell) discuss #NVMe Discovery Automation for IP-Based SANs https://t.co/nXkid6fmvD""",anticipation,joy
57,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""A cyber- or #ransomware attack occurs every 11 seconds. Is your business #cyberresilient? Download this eBook to learn how to put a cyber recovery solution in place and protect your business-critical data with @Dell #PowerProtect. https://t.co/KyZ6rndjv0 https://t.co/aTMnEEj7hx""",fear,fear
58,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@flossin_eth 💻💻💻.eth would be such a great buy for tech giant like @Dell
I just lurked the wallet that owns it &amp; their ethmoji bags are unreal""",joy,surprise
59,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@dell yup!!  Regretting it big time https://t.co/41fKWdkaJH""",sadness,joy
60,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@optibotimus @nvidia @Dell Dell is one of the worst manufacturers you can buy from.""",anger,fear
61,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Hey @Dell thank you for using recycled materials. This is great corporate social responsibility. https://t.co/ULsfktOvpN""",joy,joy
62,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Oh and @nvidia is shit too.  They offer that 3 year warranty ONLY if you buy it from them directly...it doesn't matter that i buy a system from @dell that includes these components and they fail less than two years into things.""",anger,anger
63,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell and @Alienware are total jokes.  I'ave had a computer for less than 2 years.  The GPU has seemed to stopped working and they won't replace it despite @nvidia having a 3 year manufacturers warranty on the GPU itself""",anger,anger
64,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Shoutout to @Dell for sponsoring the #RockstarEnergyInvitational! Can’t wait for some 🔥 @Alienware PC’s to power our event! https://t.co/bGBBpWTe3O""",joy,surprise
65,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@thejarv @PEL_ICT @PixBrookA @Dell Nice, I remember doing the RM ATSS course back in the day so I was allowed to administer CC4 in schools!

My last CC4 Primary school I visit migrated to serverless Google about 2 yrs ago.
We still use WDS at some sites, mainly MDT, a handful of MECM and transitioning to autopilot""",joy,joy
66,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Deploying #50 of these @dell #optiplex #micro #form factor PCs.  #small but packs a #punch

#computertechies #network #it #tech https://t.co/QxVBNW1yRY""",anticipation,surprise
67,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@AshT_PEL @PEL_ICT @PixBrookA @Dell WDS, we're running a CC4 network for student devices, but that is something I want to start looking at""",anticipation,surprise
68,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""John Roese describes himself as a “technology optimist.”

The @Dell Global CTO illustrated that spirit at #MerITocracy2022, displaying enthusiasm about a U.S. wireless industry that he acknowledged has fallen far behind foreign rivals. @theICToptimist 
https://t.co/uHjRId576S""",optimism,enthusiasm
69,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""My awesome Dell laptop and book collection 📚 🤓 @Dell #book #nerd https://t.co/Y30JQjFktr""",joy,joy
70,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@yoopermomma @ACLU Hey @AmericanAir @Dell @HP @Uber @UnitedAirlines_ @generalelectric , and others.  Why are you supporting active racial discrimination...?""",anger,love
71,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell Been using dell from years... even my dads laptop was also dell and mine also (inspiron 3501)... I just faced heating issue on mine.. my dads one is ~15 years old and it still works fine with windows xp""",sadness,joy
72,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""**DEMO ALERT** Wednesday, 8/3 at either 11a or 2p ET: ""Rescue your business lifeline with Air-Gap Isolation and Analytics using Dell PowerProtect CyberRecovery"" REGISTER HERE: https://t.co/FWlRv9vkFo #CyberIsTheNewDisaster #IWork4Dell @Dell #CyberRecovery""",anticipation,surprise
73,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@McDonalds @Dell Wait. Thats my passw... 🤐  pass me the nuggets please""",disgust,joy
74,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@XiaomiIndia Don't buy anything from @Xiaomilndia they won't provide you GST invoice for businesses. Better buy @Dell @ASUSIndia. I brought a laptop and no invoice received yet.""",anger,anger
75,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@XiaomiIndia @sandeep9sarma Don't buy anything from @Xiaomilndia they won't provide you GST invoice for businesses. Better buy @Dell @ASUSIndia. I brought a laptop and no invoice received yet.""",anger,anger
76,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@XiaomiIndia Don't buy anything from @XiaomiIndia they won't provide you GST invoice for businesses. Better buy @Dell @ASUSIndia . I brought a laptop and no invoice received yet.""",anger,anger
77,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@thejarv @PEL_ICT @PixBrookA Nice 👌
We recently did a suite with the MFF @Dell PC's, they fit great on the mounts for the back of the monitors!
Do you use WDS/MDT/SCCM/MECM/Autopilot for your deployments?""",joy,joy
78,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@DellCaresPRO @DellEnterprise @Dell @DellCares @dellchennai42 @DellOutlet @DellTechnologi6 @DELLTechnologi5 Another reminder to please arrange a call from replacement team. I beg for the support. I have suffered a lot . Have some mercy on me . Please stay on your promises.""",sadness,sadness
79,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell @MIYAVI_OFFICIAL Great artist 🤟🏻cool advertising ✌️Miyavi you rock it 🔥🔥🔥""",joy,joy
80,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell @Dell never expected. If a person is paying such a hefty amount then do provide genuine things and not faulty laptops. By this you are not only breaking trusts of people ,also making them to chose other brands. 
Worst Service, Worst Response.  @Dell_IN  @DellCares""",anger,anger
81,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell @DellCares please look into this matter.""",anger,joy
82,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell @Dell_IN please look into it.""",anticipation,joy
83,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell @Dell @dellindia Dell was once known for its quality. But this is not acceptable. You should replace nitish's laptop.""",anger,anger
84,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Nitishtwt06 @Dell Any updates from them?""",anticipation,surprise
85,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell did u try ilygrimace321""",disgust,surprise
86,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@Dell : @McDonalds uhhhhh, can we get the wifi password 🤨 https://t.co/4kiKS1kpes https://t.co/pLp0Ot4Nji""",disgust,joy
87,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""I am sure you have a better way to handle this @Dell . Are your customers usually treated this way ?""",anger,no
88,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""@dell so it's Samsung panels for the library. Freesync compatible for scientific visualisation.""",joy,surprise
89,"Answer: given the following review, what is the best-fitting emotion to it from the list: joy, love, optimism, pessimism, trust, surprise, anticipation, sadness, anger, disgust, or fear? ""Consumer is saying, defective laptop given by #Dell, he is looking for a refund with compensation from the company, consumer complaint filed against @Dell 

#consumerforum #consumercourt #laptop 

https://t.co/O3ZQiP7CLl https://t.co/N80budyEu3""",anger,anger
